Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,93,3275,14.6,.535,.344,.396,3.7,13.2,8.3,19.5,2.2,0.8,13.5,16.8,,3.7,3.5,7.3,.107,,0.9,2.5,3.5,4.5
3 seasons,,GSW,NBA,,52,1650,14.2,.562,.408,.390,3.7,11.6,7.7,17.5,1.9,0.9,11.1,14.0,,2.9,1.7,4.6,.135,,1.5,2.1,3.6,2.3
5 seasons,,PHI,NBA,,35,1382,14.1,.494,.276,.414,3.6,13.6,8.5,21.5,2.5,0.8,15.3,20.0,,0.2,1.7,1.9,.067,,-0.1,3.0,2.9,1.7
1 season,,DEN,NBA,,6,243,19.9,.621,.382,.329,4.0,20.9,11.6,21.3,2.4,0.7,16.3,18.3,,0.6,0.1,0.7,.140,,2.7,3.0,5.7,0.5
