Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,948,759,34.9,4.7,10.1,.463,0.9,2.8,.335,3.8,7.3,.511,.509,2.8,3.9,.714,1.0,4.3,5.3,4.5,1.6,0.5,2.1,1.9,13.1
8 seasons,,PHI,NBA,,615,615,37.7,5.4,11.6,.461,0.9,2.8,.331,4.5,8.9,.501,.500,3.7,5.0,.737,1.1,4.8,5.8,4.9,1.7,0.5,2.4,2.1,15.3
4 seasons,,GSW,NBA,,253,64,27.9,2.9,6.2,.477,0.9,2.6,.354,2.0,3.6,.564,.550,0.9,1.5,.627,0.7,3.2,4.0,3.5,1.2,0.3,1.2,1.4,7.7
1 season,,DEN,NBA,,80,80,34.7,5.0,11.0,.451,1.1,3.6,.317,3.8,7.4,.515,.502,1.9,3.4,.574,1.0,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13.0
