Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,606,15526,10.8,.523,.520,.219,1.4,8.5,5.0,25.7,1.6,0.2,19.7,13.5,,11.6,13.5,25.0,.077,,-0.8,-0.7,-1.5,2.0
4 seasons,,CHI,NBA,,300,7728,11.5,.513,.509,.211,1.4,9.2,5.3,26.6,1.8,0.1,16.9,14.1,,6.7,9.8,16.4,.102,,-0.3,-0.1,-0.4,3.1
2 seasons,,NYK,NBA,,146,4978,11.6,.543,.515,.269,1.6,8.1,4.7,27.0,1.3,0.1,20.7,14.2,,4.6,1.5,6.1,.059,,-0.3,-1.7,-2.0,0.0
2 seasons,,ORL,NBA,,114,2000,7.3,.514,.515,.139,1.3,7.6,4.5,20.4,1.4,0.4,28.7,11.5,,-0.3,1.8,1.5,.036,,-3.1,-0.3,-3.4,-0.7
1 season,,LAL,NBA,,46,820,8.0,.517,.740,.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,,0.6,0.4,1.0,.056,,-1.7,-1.7,-3.5,-0.3
