Season,Team,Lg,Salary
2013-14,Oklahoma City Thunder,NBA,"$1,110,840"
2014-15,Oklahoma City Thunder,NBA,"$1,160,880"
2015-16,Oklahoma City Thunder,NBA,"$1,210,800"
