Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,21,SAC,NBA,SF,8,0,17.6,2.5,5.8,.435,1.0,1.8,.571,1.5,4.0,.375,.522,1.5,1.5,1.000,0.9,2.6,3.5,1.4,0.4,0.1,0.8,2.3,7.5
2001-02,22,SAC,NBA,SF,16,8,27.7,3.4,8.6,.401,0.8,2.1,.353,2.7,6.4,.417,.445,1.0,1.9,.516,1.1,4.1,5.2,1.4,0.4,0.6,1.4,3.1,8.6
2002-03,23,SAC,NBA,SF,10,5,17.4,1.8,5.0,.360,0.4,1.4,.286,1.4,3.6,.389,.400,1.3,1.8,.722,0.5,2.4,2.9,1.4,1.2,0.5,0.5,1.9,5.3
2003-04,24,SAS,NBA,SF,10,10,27.1,2.6,8.1,.321,1.4,4.2,.333,1.2,3.9,.308,.407,1.1,1.8,.611,0.5,4.0,4.5,1.5,0.9,0.1,1.6,2.0,7.7
2006-07,27,ORL,NBA,SF,4,4,39.0,6.3,12.5,.500,0.8,2.3,.333,5.5,10.3,.537,.530,0.5,1.0,.500,0.5,2.8,3.3,3.5,1.3,1.0,2.5,3.5,13.8
2007-08,28,ORL,NBA,SF,10,10,39.9,6.3,14.1,.447,1.0,3.5,.286,5.3,10.6,.500,.482,3.9,4.6,.848,1.4,5.0,6.4,5.5,0.8,0.2,3.8,3.5,17.5
2008-09,29,ORL,NBA,SF,24,24,38.9,5.3,12.3,.427,1.3,3.5,.386,3.9,8.8,.443,.481,3.9,4.8,.817,0.4,4.2,4.5,4.8,0.8,0.2,2.7,3.3,15.8
2010-11,31,ORL,NBA,SF,6,6,34.8,3.3,11.3,.294,1.2,5.0,.233,2.2,6.3,.342,.346,1.3,2.3,.571,0.2,3.0,3.2,3.7,1.3,0.2,1.2,3.0,9.2
2011-12,32,ORL,NBA,SF,5,5,32.4,3.0,8.2,.366,1.0,2.4,.417,2.0,5.8,.345,.427,1.4,2.2,.636,0.8,2.0,2.8,2.4,1.0,0.8,1.8,3.6,8.4
2013-14,34,LAC,NBA,SF,5,0,8.2,1.2,2.6,.462,0.8,2.0,.400,0.4,0.6,.667,.615,0.0,0.0,,0.0,1.0,1.0,0.2,0.6,0.0,0.0,0.6,3.2
2014-15,35,LAC,NBA,SF,11,0,5.0,0.4,1.5,.235,0.2,1.2,.154,0.2,0.4,.500,.294,0.0,0.0,,0.1,0.5,0.6,0.4,0.4,0.1,0.2,0.9,0.9
