Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,21,SAC,NBA,SF,74,7,1245,4.0,9.7,.412,0.8,2.5,.326,3.2,7.2,.442,2.5,3.2,.777,1.4,4.7,6.1,2.0,1.5,0.7,1.6,4.0,11.3
2001-02,22,SAC,NBA,SF,80,10,1970,5.3,12.6,.422,1.2,3.1,.368,4.1,9.4,.440,3.1,4.2,.726,1.2,5.5,6.6,3.0,1.0,0.6,1.5,3.4,14.8
2002-03,23,SAC,NBA,SF,67,11,1175,5.1,12.0,.422,0.9,2.4,.372,4.2,9.6,.435,2.7,3.4,.800,1.1,4.7,5.8,2.7,0.8,0.4,1.5,3.8,13.7
2003-04,24,SAS,NBA,SF,80,44,2073,4.5,11.2,.406,1.8,4.2,.419,2.8,7.0,.399,2.0,2.8,.708,0.9,5.3,6.2,2.7,1.4,0.6,1.6,2.9,12.8
2004-05,25,ORL,NBA,SF,67,11,1757,6.7,16.0,.419,1.9,5.0,.380,4.8,11.0,.438,3.9,4.6,.836,1.3,3.5,4.8,3.1,0.8,0.4,2.4,2.9,19.2
2005-06,26,ORL,NBA,SF,78,59,2615,5.5,12.1,.454,1.6,3.9,.403,3.9,8.2,.478,3.5,4.1,.861,1.0,3.6,4.6,3.0,1.0,0.3,1.8,3.2,16.0
2006-07,27,ORL,NBA,SF,73,73,2268,5.5,13.1,.419,1.7,4.5,.388,3.7,8.6,.435,2.7,3.5,.781,0.9,3.7,4.7,3.7,1.1,0.3,2.3,3.5,15.4
2007-08,28,ORL,NBA,SF,82,82,3026,6.6,14.5,.456,2.0,4.9,.400,4.6,9.6,.485,3.9,4.7,.829,1.0,4.6,5.6,4.9,0.9,0.3,2.9,2.9,19.1
2008-09,29,ORL,NBA,SF,77,77,2815,5.4,13.1,.413,1.7,4.8,.356,3.7,8.3,.445,4.0,5.0,.807,0.6,4.7,5.2,4.8,0.8,0.2,2.6,2.8,16.5
2009-10,30,TOR,NBA,SF,74,69,2272,4.4,10.7,.409,1.7,4.6,.374,2.7,6.1,.436,2.8,3.6,.774,0.7,4.8,5.4,4.8,0.9,0.5,2.0,3.5,13.2
2010-11,31,TOT,NBA,SF-PF,81,72,2540,4.6,10.2,.446,1.8,4.4,.410,2.8,5.8,.473,1.5,2.2,.679,0.6,4.4,5.0,4.9,1.0,0.5,1.9,3.5,12.4
2010-11,31,PHO,NBA,PF,25,16,630,4.9,11.0,.440,2.3,5.5,.423,2.5,5.5,.458,1.5,2.1,.722,1.1,4.6,5.7,3.3,1.0,0.8,1.8,4.4,13.5
2010-11,31,ORL,NBA,SF,56,56,1910,4.5,10.0,.448,1.6,4.0,.404,2.8,6.0,.478,1.5,2.3,.667,0.5,4.4,4.8,5.4,1.0,0.4,1.9,3.2,12.1
2011-12,32,ORL,NBA,SF,53,53,1653,4.6,11.0,.415,2.0,5.6,.353,2.6,5.4,.480,1.5,2.1,.705,0.5,3.8,4.3,5.1,1.0,0.4,3.1,3.0,12.5
2012-13,33,ORL,NBA,SF,11,1,189,2.7,10.1,.264,0.2,4.6,.042,2.5,5.5,.448,0.6,1.1,.500,0.8,4.2,5.0,4.4,1.3,0.2,2.3,2.1,6.1
2013-14,34,LAC,NBA,SF,38,0,392,3.9,10.0,.385,2.0,4.6,.440,1.8,5.4,.339,0.8,1.7,.500,1.0,7.2,8.2,3.0,1.7,0.9,1.5,4.6,10.6
2014-15,35,LAC,NBA,SF,62,2,705,4.2,9.6,.441,3.1,7.1,.432,1.2,2.5,.469,0.3,0.6,.545,0.3,4.8,5.1,1.9,1.0,0.4,1.5,3.4,11.8
