Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,21,SAC,NBA,SF,8,141,,,80%,13%,7%,-2.2,-4.0,2,3,1,9,,1,0,24,2,0,4
2001-02,22,SAC,NBA,SF,16,443,,,71%,29%,,1.3,-4.1,8,6,9,18,,8,0,53,11,1,7
2002-03,23,SAC,NBA,SF,10,174,,,6%,84%,10%,-5.2,-10.8,3,2,0,6,,0,0,32,6,2,0
2003-04,24,SAS,NBA,SF,10,271,,,84%,16%,,2.4,-2.7,8,6,2,10,,1,0,36,7,0,2
2006-07,27,ORL,NBA,SF,4,156,,,90%,10%,,-13.3,-16.5,5,3,2,7,,0,0,29,2,1,0
2007-08,28,ORL,NBA,SF,10,399,,,85%,15%,,0.7,-8.0,15,13,10,11,,6,0,141,17,4,4
2008-09,29,ORL,NBA,SF,24,934,,,88%,12%,,2.1,-1.9,31,21,12,40,,7,0,283,46,7,11
2010-11,31,ORL,NBA,SF,6,209,,,83%,17%,,1.9,-0.2,3,3,1,9,0,1,0,48,3,0,0
2011-12,32,ORL,NBA,SF,5,162,,,85%,15%,,-16.8,-11.7,5,1,3,7,0,1,0,26,4,0,1
2013-14,34,LAC,NBA,SF,5,41,,,,95%,5%,9.4,8.4,0,0,0,1,0,0,0,3,0,0,0
2014-15,35,LAC,NBA,SF,11,55,,,19%,81%,,-34.3,-43.0,1,1,0,5,0,0,0,10,0,0,0
