Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,21,SAC,NBA,SF,74,1245,,,77%,20%,3%,+5.9,-0.4,17,19,19,72,,7,,154,44,5,25
2001-02,22,SAC,NBA,SF,80,1970,,,57%,39%,4%,+11.0,+6.0,36,32,13,93,,8,,369,96,15,35
2002-03,23,SAC,NBA,SF,67,1175,,,58%,38%,4%,-1.8,-11.9,29,9,12,61,,8,,196,48,6,18
2003-04,24,SAS,NBA,SF,80,2073,,,66%,33%,2%,+12.3,+8.8,46,31,17,81,,5,,334,60,11,23
2004-05,25,ORL,NBA,SF,67,1757,,,69%,29%,2%,-2.5,+0.5,63,34,22,59,,11,,327,90,16,21
2005-06,26,ORL,NBA,SF,78,2615,,,85%,14%,1%,-1.3,-0.4,67,37,26,127,,15,,456,102,18,30
2006-07,27,ORL,NBA,SF,73,2268,,,80%,19%,,+3.4,+5.7,78,32,33,116,,11,,489,88,17,16
2007-08,28,ORL,NBA,SF,82,3026,,,88%,12%,,+7.3,+6.3,126,66,54,120,,18,,976,177,43,47
2008-09,29,ORL,NBA,SF,77,2815,,,91%,9%,,+9.7,+6.6,108,56,40,106,,18,,909,158,34,54
2009-10,30,TOR,NBA,SF,74,2272,,,85%,13%,2%,-4.0,-4.3,61,31,33,112,,20,,696,100,18,24
2010-11,31,TOT,NBA,SF-PF,81,2540,,,66%,29%,6%,+5.7,+4.6,93,24,15,0,,0,,794,0,14,16
2010-11,31,PHO,NBA,PF,25,630,,,2%,78%,20%,-3.5,-3.2,17,6,8,42,,3,,136,12,2,10
2010-11,31,ORL,NBA,SF,56,1910,,,87%,12%,1%,+8.8,+5.2,76,18,7,97,,0,,658,48,12,6
2011-12,32,ORL,NBA,SF,53,1653,,,93%,7%,,+4.2,+6.7,97,21,24,71,,10,,562,39,7,11
2012-13,33,ORL,NBA,SF,11,189,,2%,62%,36%,,-22.9,-15.9,10,1,1,6,,0,0,51,2,2,2
2013-14,34,LAC,NBA,SF,38,392,,,2%,98%,,+2.6,-5.0,8,4,4,27,2,1,2,74,6,1,7
2014-15,35,LAC,NBA,SF,62,705,,,65%,34%,1%,+0.6,-8.2,19,7,0,35,1,0,0,95,4,0,0
