Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,51,18,1049,6.7,16.3,.411,1.3,4.6,.277,5.4,11.7,.464,1.1,1.8,.611,1.5,5.2,6.8,2.0,1.8,1.6,2.5,4.2,15.8,,88,111
2 seasons,,CLE,NBA,,50,18,1030,6.7,16.3,.409,1.3,4.7,.280,5.4,11.6,.461,1.0,1.7,.588,1.5,5.3,6.8,2.0,1.9,1.6,2.5,4.3,15.6,,88,111
1 season,,LAL,NBA,,1,0,19,8.4,16.7,.500,0.0,2.8,.000,8.4,14.0,.600,5.6,5.6,1.000,2.8,2.8,5.6,2.8,0.0,2.8,2.8,0.0,22.3,,114,109
