Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,CHI,NBA,PG,6,6,35.5,7.5,16.7,.450,2.8,5.5,.515,4.7,11.2,.418,.535,3.3,4.8,.690,0.7,3.0,3.7,5.8,2.0,0.7,2.3,3.0,21.2
2005-06,25,CHI,NBA,PG,6,6,39.0,6.5,15.7,.415,1.5,4.3,.346,5.0,11.3,.441,.463,6.0,7.0,.857,0.0,3.3,3.3,7.7,1.3,0.3,4.0,3.7,20.5
2006-07,26,CHI,NBA,PG,10,10,36.2,4.4,11.7,.376,1.3,4.3,.302,3.1,7.4,.419,.432,2.0,2.6,.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.1
2008-09,28,CHI,NBA,SG,7,0,30.0,4.1,8.9,.468,1.9,4.3,.433,2.3,4.6,.500,.573,2.4,3.6,.680,0.3,2.4,2.7,2.9,1.7,0.4,1.1,2.6,12.6
2009-10,29,CHI,NBA,SG,5,5,39.2,4.4,10.4,.423,1.6,3.2,.500,2.8,7.2,.389,.500,2.0,2.8,.714,0.2,4.2,4.4,4.0,1.4,0.0,0.4,2.8,12.4
2010-11,30,ATL,NBA,PG,6,6,28.8,4.3,8.7,.500,1.3,3.2,.421,3.0,5.5,.545,.577,0.2,0.2,1.000,0.2,2.2,2.3,2.7,1.2,0.3,0.7,3.5,10.2
2011-12,31,ATL,NBA,SG,6,4,23.5,2.2,5.0,.433,1.0,2.7,.375,1.2,2.3,.500,.533,0.3,0.3,1.000,0.7,1.3,2.0,1.0,0.7,0.0,0.3,1.5,5.7
2012-13,32,CHI,NBA,PG,4,4,40.5,4.0,9.3,.432,1.0,2.8,.364,3.0,6.5,.462,.486,2.3,3.5,.643,0.3,2.5,2.8,5.8,2.0,0.3,2.0,3.5,11.3
2013-14,33,CHI,NBA,PG,5,5,33.4,4.6,11.2,.411,1.4,3.8,.368,3.2,7.4,.432,.473,0.4,0.8,.500,0.2,2.8,3.0,4.4,0.8,0.2,2.2,4.4,11.0
2014-15,34,CHI,NBA,SG,10,0,12.6,0.9,1.9,.474,0.6,1.0,.600,0.3,0.9,.333,.632,0.2,0.3,.667,0.0,0.5,0.5,1.1,0.3,0.1,0.1,1.4,2.6
2015-16,35,ATL,NBA,PG,6,0,4.5,0.3,1.2,.286,0.2,0.5,.333,0.2,0.7,.250,.357,0.0,0.0,,0.0,0.7,0.7,0.5,0.0,0.0,0.0,0.3,0.8
