Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,24,CHI,NBA,PG,6,213,30%,67%,4%,,,-8.5,-26.3,9,2,3,6,,3,0,83,12,4,12
2005-06,25,CHI,NBA,PG,6,234,65%,32%,3%,,,1.0,18.7,14,8,2,8,,0,0,104,16,2,10
2006-07,26,CHI,NBA,PG,10,362,78%,22%,,,,-0.0,-3.7,11,4,8,18,,5,0,162,9,2,7
2008-09,28,CHI,NBA,SG,7,210,20%,80%,,,,-3.7,3.3,4,4,0,11,,0,0,43,8,0,2
2009-10,29,CHI,NBA,SG,5,196,11%,89%,,,,-14.4,-22.1,1,1,0,12,,0,0,42,2,0,1
2010-11,30,ATL,NBA,PG,6,173,100%,,,,,1.3,9.0,1,3,0,8,0,0,0,35,0,0,4
2011-12,31,ATL,NBA,SG,6,141,20%,80%,,,,-7.1,-4.1,1,1,0,5,0,0,0,13,1,1,2
2012-13,32,CHI,NBA,PG,4,162,71%,29%,,,,4.2,16.1,3,1,4,1,0,2,1,48,3,0,5
2013-14,33,CHI,NBA,PG,5,167,62%,38%,,,,-9.3,-12.7,4,5,2,8,2,2,2,49,2,0,3
2014-15,34,CHI,NBA,SG,10,126,2%,96%,2%,,,-22.4,-26.6,1,0,0,9,0,0,0,27,2,1,1
2015-16,35,ATL,NBA,PG,6,27,80%,20%,,,,21.5,18.0,0,0,0,0,1,0,0,8,0,0,0
