Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,879,665,27015,4.7,11.4,.411,1.6,4.2,.375,3.1,7.2,.432,1.9,2.4,.800,0.4,3.0,3.4,5.7,1.3,0.3,2.2,3.3,12.8
11 seasons,,CHI,NBA,,748,583,23545,4.7,11.6,.408,1.6,4.3,.376,3.1,7.3,.427,2.0,2.5,.797,0.4,3.1,3.5,5.8,1.3,0.3,2.2,3.4,13.1
3 seasons,,ATL,NBA,,83,53,1999,3.7,8.8,.415,1.4,3.9,.367,2.2,4.9,.454,0.7,1.0,.736,0.3,2.6,3.0,4.0,1.1,0.3,1.8,3.0,9.5
1 season,,WAS,NBA,,48,29,1471,4.8,10.7,.452,1.1,2.7,.384,3.8,8.0,.475,2.3,2.6,.876,0.3,2.8,3.2,5.1,1.4,0.2,2.1,2.9,13.0
