Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,23,CHI,NBA,PG,76,66,2706,6.1,15.8,.386,2.8,7.1,.390,3.3,8.7,.383,2.6,3.2,.804,0.8,4.2,5.0,9.9,1.9,0.4,3.9,5.3,17.6,,101,105
2004-05,24,CHI,NBA,PG,77,77,2800,8.3,20.8,.397,2.7,7.6,.355,5.6,13.2,.420,3.2,4.0,.792,0.6,5.0,5.6,9.2,2.3,0.4,3.3,4.5,22.4,,104,101
2005-06,25,CHI,NBA,PG,81,81,2955,7.9,18.8,.418,2.2,6.0,.370,5.7,12.9,.441,4.5,5.5,.815,0.5,4.5,5.0,9.0,1.6,0.4,3.3,4.4,22.4,,108,105
2006-07,26,CHI,NBA,PG,80,80,2839,8.6,19.2,.448,2.5,6.1,.415,6.0,13.1,.463,4.3,5.1,.835,0.6,4.4,4.9,9.0,1.8,0.4,3.4,4.9,24.0,,113,102
2007-08,27,CHI,NBA,PG,75,72,2380,7.2,17.3,.414,1.8,5.2,.350,5.3,12.1,.442,2.6,3.1,.831,0.6,4.7,5.3,9.8,1.9,0.4,3.4,4.9,18.7,,104,109
2008-09,28,CHI,NBA,SG,51,4,1339,7.0,16.1,.437,2.7,6.5,.408,4.4,9.6,.456,2.6,3.3,.791,0.6,4.1,4.7,7.6,2.5,0.7,3.4,4.9,19.4,,108,109
2009-10,29,CHI,NBA,SG,74,53,2481,6.4,15.6,.409,2.2,5.8,.371,4.2,9.8,.431,1.8,2.3,.752,0.5,4.9,5.4,6.9,1.8,0.5,2.3,4.2,16.7,,104,107
2010-11,30,TOT,NBA,SG-PG,72,51,2157,6.7,15.0,.446,1.8,4.5,.399,4.9,10.5,.467,2.6,3.0,.841,0.5,3.9,4.4,6.9,1.8,0.4,2.9,4.5,17.7,,107,111
2010-11,30,WAS,NBA,SG,48,29,1471,6.9,15.2,.452,1.5,3.9,.384,5.4,11.3,.475,3.2,3.7,.876,0.5,4.0,4.5,7.3,1.9,0.3,2.9,4.1,18.5,,109,112
2010-11,30,ATL,NBA,PG,24,22,686,6.3,14.5,.432,2.5,6.0,.421,3.8,8.5,.440,1.1,1.6,.667,0.5,3.6,4.2,6.1,1.5,0.5,2.9,5.2,16.1,,101,109
2011-12,31,ATL,NBA,SG,48,31,1237,5.2,12.7,.414,2.0,5.8,.346,3.2,6.8,.472,1.1,1.4,.781,0.5,3.9,4.3,5.7,1.6,0.5,2.5,4.3,13.6,,100,104
2012-13,32,CHI,NBA,PG,60,60,1764,4.8,12.9,.377,2.2,5.5,.390,2.7,7.3,.367,2.1,3.0,.714,0.5,4.3,4.8,9.6,1.9,0.8,3.0,5.8,14.0,,103,105
2013-14,33,CHI,NBA,PG,73,61,2116,6.1,15.6,.393,2.1,6.1,.351,4.0,9.5,.419,2.4,3.1,.760,0.8,4.0,4.8,7.2,2.0,0.7,3.0,5.1,16.7,,100,102
2014-15,34,CHI,NBA,SG,66,22,1610,4.6,12.2,.373,1.9,5.4,.345,2.7,6.8,.394,1.1,1.6,.700,0.6,3.2,3.9,4.8,1.5,0.4,2.3,4.6,12.1,,95,108
2015-16,35,TOT,NBA,PG,46,7,631,3.9,10.2,.380,1.9,4.9,.387,2.0,5.3,.373,1.2,1.3,.938,0.6,4.9,5.6,5.8,1.2,0.2,2.4,5.1,10.9,,101,109
2015-16,35,CHI,NBA,PG,35,7,555,4.2,10.7,.398,2.1,5.1,.411,2.2,5.6,.387,1.4,1.4,.938,0.6,4.6,5.2,5.3,1.2,0.1,2.4,5.7,11.9,,103,110
2015-16,35,ATL,NBA,PG,11,0,76,1.3,7.2,.182,0.7,3.9,.167,0.7,3.3,.200,0.0,0.0,,0.7,7.2,7.8,9.1,1.3,0.7,2.0,0.7,3.3,,82,104
