Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,71,2011,13.9,.536,.361,.256,1.0,9.7,5.3,24.4,1.9,0.7,12.2,18.1,,2.5,1.8,4.3,.103,,0.8,0.8,1.7,1.8
8 seasons,,CHI,NBA,,53,1670,14.3,.534,.350,.292,0.9,10.0,5.4,26.7,2.0,0.7,13.1,19.0,,2.0,1.4,3.4,.099,,0.8,0.8,1.6,1.5
3 seasons,,ATL,NBA,,18,341,12.0,.554,.427,.034,1.7,8.7,5.2,13.2,1.8,0.5,6.2,13.7,,0.5,0.4,0.9,.123,,0.8,1.1,1.9,0.3
