Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,CHI,NBA,PG,76,2706,94%,6%,,,,-4.9,+6.3,117,49,38,125,,21,,1108,59,12,50
2004-05,24,CHI,NBA,PG,77,2800,50%,50%,1%,,,-0.1,-4.4,104,35,37,121,,20,,1103,69,18,70
2005-06,25,CHI,NBA,PG,81,2955,47%,51%,2%,,,+0.3,-2.7,101,56,31,124,,16,,1150,111,20,55
2006-07,26,CHI,NBA,PG,80,2839,63%,37%,,,,+5.8,+1.6,95,42,54,117,,27,,1088,93,29,65
2007-08,27,CHI,NBA,PG,75,2380,81%,19%,,,,-3.0,+0.3,86,44,27,98,,11,,984,49,8,31
2008-09,28,CHI,NBA,SG,51,1339,45%,55%,,,,+8.2,+12.7,55,17,15,60,,6,,441,27,3,19
2009-10,29,CHI,NBA,SG,74,2481,19%,78%,3%,,,-1.9,-1.0,60,27,26,104,,9,,698,42,10,44
2010-11,30,TOT,NBA,SG-PG,72,2157,55%,45%,,,,-9.9,-7.3,66,40,15,0,,0,,636,0,14,33
2010-11,30,WAS,NBA,SG,48,1471,38%,62%,,,,-9.8,-2.6,44,32,8,62,,5,,466,40,13,20
2010-11,30,ATL,NBA,PG,24,686,92%,8%,,,,-10.2,-11.2,22,8,7,36,,4,,170,7,1,13
2011-12,31,ATL,NBA,SG,48,1237,32%,67%,1%,,,+1.8,-3.4,28,18,12,50,,4,,301,13,4,15
2012-13,32,CHI,NBA,PG,60,1764,85%,15%,,,,+3.2,+4.6,51,22,26,102,,9,7,676,30,4,35
2013-14,33,CHI,NBA,PG,73,2116,73%,27%,,,,+3.5,+2.9,70,28,22,90,4,10,2,642,37,5,35
2014-15,34,CHI,NBA,SG,66,1610,40%,58%,1%,,,+1.8,-2.5,51,14,8,71,5,4,7,335,18,3,28
2015-16,35,TOT,NBA,PG,46,631,67%,33%,,,,+16.1,+12.7,17,6,7,0,0,0,0,171,0,2,6
2015-16,35,CHI,NBA,PG,35,555,69%,31%,,,,-1.0,+0.7,17,5,5,25,2,2,5,136,6,2,5
2015-16,35,ATL,NBA,PG,11,76,50%,50%,,,,+16.1,+12.7,0,1,0,1,0,0,0,35,0,0,1
