Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,32,ORL,NBA,PG,75,2767,99%,1%,,,,+3.9,+9.4,141,35,24,42,,7,,1149,55,9,43
2001-02,33,ORL,NBA,PG,82,2730,100%,,,,,+3.2,+4.8,114,43,18,53,,2,,1031,46,8,39
2002-03,34,ORL,NBA,PG,82,2350,93%,7%,,,,+0.5,+1.1,95,42,23,43,,8,,740,25,8,27
2003-04,35,NOH,NBA,PG,79,2247,100%,,,,,+2.0,+5.5,108,30,17,32,,9,,695,35,2,31
2004-05,36,TOT,NBA,PG,66,988,100%,,,,,-2.3,-1.6,42,17,8,0,,0,,398,0,0,18
2004-05,36,NOH,NBA,PG,14,412,100%,,,,,-7.8,+0.6,17,8,3,6,,1,,140,4,0,4
2004-05,36,DAL,NBA,PG,52,576,100%,,,,,+1.4,-5.6,25,9,5,21,,2,,258,9,0,14
2005-06,37,DAL,NBA,PG,62,622,100%,,,,,+1.5,-6.1,37,10,11,22,,2,,198,9,1,10
2006-07,38,IND,NBA,PG,81,1275,100%,,,,,-2.3,+1.1,47,17,12,34,,3,,442,19,5,5
2007-08,39,NJN,NBA,PG,50,549,100%,,,,,-9.2,-4.0,28,7,6,8,,3,,163,5,1,6
