Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,25,ATL,NBA,SG,1,0,17:33,5,9,.556,2,5,.400,0,0,,0,1,2,1,0,1,1,12
2007-08,26,ATL,NBA,SG,1,0,13:20,1,2,.500,1,1,1.000,0,0,,0,0,2,1,0,1,1,3
2008-09,27,ATL,NBA,SG,1,0,21:38,0,4,.000,0,3,.000,0,0,,0,0,0,0,0,5,0,0
2009-10,28,ATL,NBA,SG,1,1,17:50,4,8,.500,2,5,.400,0,0,,0,1,1,2,0,0,0,10
2010-11,29,ATL,NBA,SG,1,0,20:26,4,11,.364,3,9,.333,0,1,.000,1,2,2,3,0,0,1,11
2011-12,30,ATL,NBA,SG,,,,,,,,,,,,,,,,,,,,
2013-14,32,BRK,NBA,SG,1,0,10:06,2,7,.286,1,6,.167,0,0,,0,1,1,0,0,0,1,5
