Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,21,PHO,NBA,SG,6,164,1.0,.301,.255,.098,3.7,13.5,8.4,8.5,1.3,1.0,18.4,17.7,,-0.6,0.3,-0.3,-0.100,,-7.2,1.4,-5.8,-0.2
2004-05,23,PHO,NBA,SF,9,355,18.4,.606,.288,.264,2.3,9.6,6.1,12.3,1.4,0.8,6.7,18.7,,1.1,0.0,1.1,.146,,2.3,1.5,3.8,0.5
2007-08,26,ATL,NBA,SG,7,275,15.8,.540,.313,.287,4.1,7.9,6.1,23.2,0.4,0.0,11.0,25.2,,0.5,-0.2,0.3,.060,,1.2,0.2,1.3,0.2
2008-09,27,ATL,NBA,SG,11,429,12.5,.479,.208,.268,4.6,10.3,7.2,19.6,1.9,0.0,14.6,25.6,,-0.3,0.2,-0.1,-0.017,,-1.8,0.7,-1.2,0.1
2009-10,28,ATL,NBA,SG,11,440,14.5,.453,.206,.211,5.0,10.6,7.6,23.6,1.3,0.6,10.3,26.2,,0.0,0.1,0.1,.012,,-0.9,-0.1,-1.0,0.1
2010-11,29,ATL,NBA,SG,12,497,15.3,.522,.212,.212,4.4,9.0,6.7,15.8,1.5,0.2,12.5,24.4,,0.3,0.3,0.6,.058,,0.9,0.7,1.6,0.4
2011-12,30,ATL,NBA,SG,6,243,11.7,.458,.353,.235,2.7,7.6,5.0,17.4,1.8,0.3,12.4,25.4,,-0.2,0.4,0.2,.042,,0.8,0.0,0.8,0.2
2012-13,31,BRK,NBA,SG,7,271,11.7,.486,.379,.087,1.7,8.1,4.9,12.1,1.6,0.0,10.1,20.7,,0.1,0.2,0.2,.042,,-0.1,-0.6,-0.7,0.1
2013-14,32,BRK,NBA,SG,12,469,20.3,.626,.288,.234,2.3,10.5,6.2,14.5,0.7,0.6,8.6,23.1,,1.4,0.1,1.5,.153,,3.6,0.0,3.6,0.7
2014-15,33,BRK,NBA,SG,6,249,14.2,.473,.436,.255,2.2,17.9,10.0,19.3,1.4,0.0,4.6,20.1,,0.3,0.2,0.5,.089,,0.3,1.4,1.7,0.2
2015-16,34,MIA,NBA,SF,14,492,11.6,.504,.291,.152,1.8,13.5,7.9,11.6,0.9,0.5,9.6,18.1,,0.3,0.6,0.9,.090,,0.2,0.6,0.8,0.3
