Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,21,PHO,NBA,SG,6,164,.275,14.8,.745,.176,.137,.157,.275,.255,.316,.444,.143,.500,.214,.154,.250,.000,0,1.000,.308,.500,0,0
2004-05,23,PHO,NBA,SF,9,355,.504,14.4,.712,.176,.168,.176,.192,.288,.483,.545,.571,.500,.333,.556,.209,.016,2,.950,.611,.500,1,0
2007-08,26,ATL,NBA,SG,7,275,.409,15.9,.687,.139,.191,.078,.278,.313,.392,.563,.409,.222,.344,.444,.290,.000,0,.813,.278,.400,0,0
2008-09,27,ATL,NBA,SG,11,429,.417,12.3,.792,.238,.226,.137,.190,.208,.436,.450,.474,.391,.406,.343,.155,.012,2,.500,.371,.308,0,0
2009-10,28,ATL,NBA,SG,11,440,.387,13.9,.794,.166,.196,.126,.307,.206,.430,.545,.410,.280,.443,.220,.221,.015,3,.667,.244,.400,1,0
2010-11,29,ATL,NBA,SG,12,497,.439,15.0,.788,.106,.202,.167,.313,.212,.442,.524,.500,.455,.371,.429,.290,.010,2,.667,.238,.200,0,0
2011-12,30,ATL,NBA,SG,6,243,.373,15.0,.647,.147,.225,.137,.137,.353,.439,.667,.435,.214,.429,.250,.345,.000,0,.556,.194,.286,0,0
2012-13,31,BRK,NBA,SG,7,271,.417,17.6,.621,.039,.175,.126,.282,.379,.516,1.000,.556,.462,.448,.256,.242,.000,0,.800,.385,.400,0,0
2013-14,32,BRK,NBA,SG,12,469,.533,14.3,.712,.076,.288,.223,.120,.288,.580,.857,.623,.488,.455,.415,.263,.000,0,.864,.377,.450,0,0
2014-15,33,BRK,NBA,SG,6,249,.362,17.5,.564,.043,.213,.117,.191,.436,.415,.250,.450,.545,.333,.293,.364,.000,0,.917,.366,.200,1,0
2015-16,34,MIA,NBA,SF,14,492,.430,14.7,.709,.101,.297,.158,.158,.291,.491,.563,.553,.520,.280,.283,.073,.000,0,.846,.196,.222,1,0
