Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,21,PHO,NBA,SG,6,164,,26%,8%,66%,,-14.6,-19.2,5,4,3,5,,3,0,19,3,1,7
2004-05,23,PHO,NBA,SF,9,355,,,69%,30%,,12.0,14.3,2,7,1,6,,0,0,72,14,5,3
2007-08,26,ATL,NBA,SG,7,275,,99%,1%,,,-16.0,-8.4,9,5,2,5,,2,0,63,8,1,9
2008-09,27,ATL,NBA,SG,11,429,,42%,55%,3%,,-7.6,7.7,16,11,5,10,,3,0,91,17,4,14
2009-10,28,ATL,NBA,SG,11,440,,56%,41%,3%,,-2.7,32.8,14,9,2,9,,1,0,125,19,3,5
2010-11,29,ATL,NBA,SG,12,497,,69%,31%,,,-6.8,-12.0,18,10,3,11,0,3,0,87,15,4,14
2011-12,30,ATL,NBA,SG,6,243,,41%,46%,13%,,-2.0,19.2,10,2,4,0,1,1,0,48,8,0,4
2012-13,31,BRK,NBA,SG,7,271,,72%,27%,1%,,0.1,-7.4,7,5,0,8,0,0,1,40,2,1,2
2013-14,32,BRK,NBA,SG,12,469,,49%,13%,38%,,1.4,15.7,5,9,5,11,0,3,0,84,10,3,6
2014-15,33,BRK,NBA,SG,6,249,,48%,21%,31%,,-12.2,-7.6,1,4,0,7,0,0,0,65,9,1,2
2015-16,34,MIA,NBA,SF,14,492,,,57%,40%,3%,4.1,3.2,2,14,2,10,0,2,2,82,8,3,3
