Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,20,SEA,NBA,C,68,41,1282,6.3,12.3,.510,0.0,0.0,,6.3,12.3,.510,1.9,3.1,.627,4.5,7.6,12.1,0.6,1.0,2.1,2.5,8.7,14.4,,105,113
2006-07,21,SEA,NBA,C,81,13,1510,7.8,15.2,.516,0.0,0.0,,7.8,15.2,.516,1.7,2.7,.649,3.2,8.4,11.6,1.6,1.4,1.6,2.8,8.2,17.4,,101,108
2007-08,22,SEA,NBA,C,72,28,1310,7.0,16.7,.419,0.0,0.0,.000,7.0,16.7,.420,2.4,3.3,.736,3.7,10.3,14.1,1.2,1.3,1.6,2.8,6.6,16.4,,91,107
2008-09,23,TOT,NBA,C,49,22,559,6.7,16.1,.415,0.0,0.2,.000,6.7,15.9,.420,1.5,2.7,.552,3.8,10.6,14.5,1.5,1.7,1.4,2.6,9.8,14.8,,90,105
2008-09,23,OKC,NBA,C,22,12,342,6.9,16.9,.407,0.0,0.1,.000,6.9,16.8,.411,1.5,2.2,.667,4.0,10.2,14.2,0.9,2.4,0.7,2.2,7.6,15.3,,90,106
2008-09,23,DEN,NBA,C,27,10,217,6.3,14.8,.429,0.0,0.2,.000,6.3,14.5,.435,1.4,3.3,.429,3.5,11.3,14.8,2.3,0.7,2.3,3.1,13.1,14.1,,88,104
2009-10,24,DEN,NBA,C,36,16,436,6.3,11.7,.535,0.0,0.1,.000,6.3,11.6,.540,1.6,2.4,.667,3.7,11.3,15.0,1.6,1.2,1.5,2.7,9.3,14.2,,105,105
2010-11,25,NJN,NBA,C,77,1,893,7.7,17.3,.445,0.0,0.2,.000,7.7,17.1,.451,0.9,1.7,.536,3.7,9.0,12.7,2.6,2.0,2.0,2.8,10.6,16.3,,92,105
2011-12,26,NJN,NBA,C,59,10,920,6.3,15.0,.419,0.1,0.1,1.000,6.3,15.0,.417,1.8,2.1,.838,3.9,9.0,13.0,2.6,1.2,1.3,2.2,7.1,14.5,,97,108
2012-13,27,ATL,NBA,C,31,8,352,7.1,16.2,.436,0.1,0.6,.250,6.9,15.6,.443,1.6,1.8,.917,4.9,11.6,16.5,2.4,1.5,1.3,3.5,7.1,15.9,,92,101
