Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,23,DEN,NBA,C,10,26,,,,,100%,-11.8,-22.1,0,1,0,2,,0,0,3,3,0,1
2009-10,24,DEN,NBA,C,6,45,,,,,100%,4.7,7.7,0,0,3,7,,2,0,2,1,0,1
2012-13,27,ATL,NBA,C,6,101,,,,,100%,-13.4,-11.7,1,1,1,8,1,0,0,10,1,0,0
