Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,19,CHI,NBA,C,71,31,1389,5.8,11.6,.497,0.0,0.0,,5.8,11.6,.497,5.1,8.5,.604,4.4,8.7,13.1,2.1,1.1,3.5,3.8,6.8,16.6,,99,105
2002-03,20,CHI,NBA,C,75,68,1827,7.2,13.6,.531,0.0,0.0,,7.2,13.6,.531,5.0,8.2,.608,4.7,9.7,14.4,2.1,1.0,3.0,3.8,6.2,19.4,,104,103
2003-04,21,CHI,NBA,PF,35,8,782,4.5,10.5,.424,0.0,0.1,.000,4.5,10.5,.427,5.3,7.9,.669,5.5,12.5,18.0,1.5,1.1,2.9,2.5,5.8,14.2,,104,99
2004-05,22,CHI,NBA,C,80,10,2189,4.9,9.9,.494,0.0,0.0,.000,4.9,9.9,.496,5.4,8.0,.673,6.2,12.2,18.4,1.5,1.6,3.3,2.8,6.4,15.2,,112,94
2005-06,23,CHI,NBA,C,79,50,2121,3.9,6.9,.565,0.0,0.0,.000,3.9,6.9,.567,2.4,4.7,.503,6.5,10.9,17.4,2.0,1.0,2.5,3.0,7.3,10.2,,107,100
2006-07,24,NOK,NBA,C,73,73,2525,6.2,9.9,.624,0.0,0.0,.000,6.2,9.8,.625,2.2,4.2,.527,6.7,12.3,19.0,1.4,0.8,2.7,2.7,5.1,14.5,,117,103
2007-08,25,NOH,NBA,C,79,79,2783,7.2,11.6,.623,0.0,0.0,.000,7.2,11.6,.624,3.4,5.7,.593,6.2,11.6,17.8,1.6,0.9,1.6,2.6,4.7,17.8,,122,104
2008-09,26,NOH,NBA,C,45,45,1445,6.1,10.7,.565,0.0,0.0,,6.1,10.7,.565,2.9,5.0,.579,6.2,8.7,14.9,0.8,0.6,2.1,2.6,5.4,15.0,,113,107
2009-10,27,CHA,NBA,C,51,27,1163,5.0,8.7,.574,0.0,0.0,,5.0,8.7,.574,5.3,7.2,.732,5.2,9.4,14.6,0.7,0.8,2.5,4.2,6.3,15.2,,107,102
2010-11,28,DAL,NBA,C,74,74,2059,6.8,10.4,.654,0.0,0.0,,6.8,10.4,.654,5.5,7.5,.732,5.3,12.4,17.7,0.8,0.9,2.0,2.2,6.1,19.1,,131,102
2011-12,29,NYK,NBA,C,62,62,2061,6.0,8.9,.679,0.0,0.0,.000,6.0,8.8,.683,5.4,7.9,.689,5.3,10.0,15.3,1.4,1.4,2.2,2.5,4.6,17.5,,130,99
2012-13,30,NYK,NBA,C,66,66,2164,6.3,9.9,.638,0.0,0.0,,6.3,9.9,.638,4.4,6.4,.694,6.6,10.7,17.4,1.5,1.0,1.9,2.1,4.6,17.0,,133,104
2013-14,31,NYK,NBA,C,55,55,1662,6.1,10.3,.593,0.0,0.0,.000,6.1,10.3,.595,3.1,5.0,.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,,120,106
2014-15,32,DAL,NBA,C,75,75,2286,6.5,9.7,.666,0.0,0.0,,6.5,9.7,.666,4.1,5.7,.720,6.5,12.6,19.1,1.9,0.9,2.0,2.3,3.7,17.0,,133,103
2015-16,33,PHO,NBA,C,66,60,1618,5.5,9.5,.583,0.0,0.0,.000,5.5,9.4,.585,3.2,5.1,.620,5.3,12.1,17.3,1.9,1.1,1.3,2.8,4.4,14.2,,114,107
2016-17,34,PHO,NBA,C,41,40,1169,5.8,8.5,.688,0.0,0.0,,5.8,8.5,.688,3.2,4.4,.717,5.8,14.2,20.0,1.0,1.2,0.8,2.6,4.7,14.8,,128,109
