Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,19,CHI,NBA,C,71,1389,,,2%,54%,45%,-7.6,+2.9,39,26,34,94,,24,,112,97,22,21
2002-03,20,CHI,NBA,C,75,1827,,,,34%,66%,-8.5,-5.6,41,52,42,102,,28,,162,123,29,41
2003-04,21,CHI,NBA,PF,35,782,,,,56%,44%,-10.7,-4.7,12,10,16,43,,15,,49,49,10,19
2004-05,22,CHI,NBA,C,80,2189,,,,35%,65%,+2.6,+3.1,27,37,54,122,,35,,148,145,38,50
2005-06,23,CHI,NBA,C,79,2121,,,,1%,99%,+2.8,+4.0,31,27,65,153,,36,,178,92,21,20
2006-07,24,NOK,NBA,C,73,2525,,,,,100%,-0.6,+3.0,24,23,79,119,,41,,147,89,24,24
2007-08,25,NOH,NBA,C,79,2783,,,,,100%,+7.9,+6.1,31,38,67,111,,33,,189,137,39,43
2008-09,26,NOH,NBA,C,45,1445,,,,,100%,+7.5,+8.8,13,16,41,77,,19,,52,60,13,13
2009-10,27,CHA,NBA,C,51,1163,,,,,100%,-1.2,-3.9,21,12,58,58,,33,,33,64,10,24
2010-11,28,DAL,NBA,C,74,2059,,,,,100%,+7.9,+6.6,16,21,51,122,,32,,74,115,29,40
2011-12,29,NYK,NBA,C,62,2061,,,,,100%,+3.1,-0.8,29,25,48,76,,21,,130,139,28,26
2012-13,30,NYK,NBA,C,66,2164,,,,,100%,+5.9,+3.3,23,22,42,82,,30,0,146,120,29,24
2013-14,31,NYK,NBA,C,55,1662,,,,,100%,+0.6,+2.9,18,18,35,73,2,19,2,140,70,19,19
2014-15,32,DAL,NBA,C,75,2286,,,,,100%,+4.5,+3.4,28,25,52,64,5,30,3,181,103,23,28
2015-16,33,PHO,NBA,C,66,1618,,,,30%,70%,-11.7,-7.3,31,21,41,67,4,21,9,151,82,20,23
2016-17,34,PHO,NBA,C,40,1137,,,,6%,94%,-4.2,+3.2,8,22,30,50,2,22,6,54,43,8,10
