Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,22,IND,NBA,PF,26,0,243,7.2,19.3,.372,0.9,2.9,.308,6.3,16.4,.384,1.8,3.1,.571,2.2,7.9,10.1,1.8,2.0,1.1,2.9,7.2,17.1,,83,100
1998-99,23,IND,NBA,PF,27,0,249,7.1,16.7,.427,1.8,6.5,.276,5.4,10.3,.522,4.5,5.1,.870,3.6,6.5,10.0,2.2,1.6,1.8,5.1,7.1,20.5,,96,104
1999-00,24,IND,NBA,PF,81,14,1885,7.9,17.9,.441,1.7,4.8,.362,6.2,13.1,.470,5.4,6.3,.848,3.7,10.4,14.1,2.4,1.2,1.6,3.3,5.6,22.8,,107,101
2000-01,25,IND,NBA,PF,81,23,1874,7.9,20.1,.394,2.0,5.9,.338,5.9,14.2,.417,5.7,6.6,.866,3.5,7.6,11.1,2.6,1.0,1.4,3.9,5.2,23.6,,99,103
2001-02,26,IND,NBA,PF,76,1,1286,7.5,18.2,.413,2.0,5.9,.338,5.5,12.3,.449,3.9,4.6,.851,3.0,8.9,11.9,3.1,1.1,1.2,2.7,4.3,20.9,,104,104
2002-03,27,IND,NBA,PF,49,0,633,7.1,17.3,.411,2.2,5.7,.391,4.9,11.6,.421,4.4,5.4,.815,3.3,9.5,12.8,4.6,0.5,1.1,2.3,4.0,20.9,,111,102
2003-04,28,IND,NBA,PF,77,0,1051,6.2,16.0,.388,2.9,7.5,.389,3.3,8.5,.387,4.9,5.4,.894,3.1,9.6,12.7,2.7,1.3,0.7,2.9,5.3,20.2,,108,98
2004-05,29,IND,NBA,PF,73,22,1827,5.7,15.0,.378,1.4,5.2,.259,4.3,9.7,.443,6.8,7.7,.883,3.1,8.2,11.3,3.0,1.4,0.5,3.1,4.6,19.5,,106,105
2005-06,30,IND,NBA,PF,50,26,1148,6.2,13.3,.463,2.5,6.5,.386,3.6,6.8,.538,4.2,4.8,.882,2.9,9.5,12.4,2.9,1.0,0.3,2.2,4.9,19.0,,121,103
2006-07,31,DAL,NBA,PF,61,2,727,5.8,16.4,.351,1.9,6.7,.286,3.8,9.7,.397,3.3,3.8,.865,2.4,11.3,13.7,3.2,1.0,0.4,2.4,5.0,16.7,,100,102
2007-08,32,GSW,NBA,PF,44,0,457,6.5,14.6,.445,2.3,6.5,.361,4.1,8.1,.513,3.1,3.4,.906,3.5,7.5,11.1,3.2,0.9,0.6,2.3,6.4,18.4,,116,111
2008-09,33,TOT,NBA,PF,14,0,100,7.3,20.4,.359,2.6,7.9,.333,4.7,12.6,.375,3.7,6.3,.583,5.8,12.1,17.8,4.7,0.5,0.5,3.1,2.6,21.0,,99,106
2008-09,33,MIL,NBA,PF,11,0,77,8.1,20.2,.400,3.4,7.4,.455,4.7,12.8,.368,4.7,7.4,.636,4.7,11.4,16.2,4.0,0.7,0.7,2.7,2.7,24.2,,109,107
2008-09,33,SAS,NBA,PF,3,0,23,4.7,21.2,.222,0.0,9.4,.000,4.7,11.8,.400,0.0,2.4,.000,9.4,14.2,23.6,7.1,0.0,0.0,4.7,2.4,9.4,,69,105
