Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,IND,NBA,PF,81,1874,,2%,14%,69%,14%,0.0,+0.2,48,28,60,84,,42,,201,98,17,66
2001-02,26,IND,NBA,PF,76,1286,,6%,19%,71%,5%,+0.8,+1.0,26,19,22,61,,11,,181,44,7,28
2002-03,27,IND,NBA,PF,49,633,,1%,31%,64%,4%,+3.0,-0.7,8,10,10,29,,5,,121,26,8,17
2003-04,28,IND,NBA,PF,77,1051,,,4%,75%,21%,+2.5,-5.6,25,13,17,51,,11,,119,38,5,35
2004-05,29,IND,NBA,PF,73,1827,,,2%,95%,3%,-5.8,-12.5,39,28,37,83,,20,,242,93,14,46
2005-06,30,IND,NBA,PF,50,1148,,,,93%,7%,+3.8,+2.9,16,16,16,55,,7,,149,32,4,18
2006-07,31,DAL,NBA,PF,61,727,,,8%,90%,2%,+1.8,-7.7,13,10,10,47,,4,,99,24,5,21
2007-08,32,GSW,NBA,PF,44,457,,,,39%,61%,-0.0,-2.2,5,5,12,33,,4,,74,14,2,9
2008-09,33,TOT,NBA,PF,14,100,,,3%,77%,20%,-16.1,-17.7,3,2,1,0,,0,,23,0,1,6
2008-09,33,MIL,NBA,PF,11,77,,,4%,73%,22%,-15.1,-14.1,1,2,1,3,,0,,16,4,0,6
2008-09,33,SAS,NBA,PF,3,23,,,,88%,12%,-20.0,-24.1,2,0,0,1,,0,,7,1,1,0
