Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,IND,NBA,PF,26,0,243,4.7,12.7,.372,0.6,1.9,.308,4.1,10.8,.384,1.2,2.1,.571,1.5,5.2,6.7,1.2,1.3,0.7,1.9,4.7,11.3
1998-99,23,IND,NBA,PF,27,0,249,4.6,10.8,.427,1.2,4.2,.276,3.5,6.7,.522,2.9,3.3,.870,2.3,4.2,6.5,1.4,1.0,1.2,3.3,4.6,13.3
1999-00,24,IND,NBA,PF,81,14,1885,5.5,12.5,.441,1.2,3.3,.362,4.3,9.1,.470,3.7,4.4,.848,2.6,7.3,9.9,1.7,0.8,1.1,2.3,3.9,15.9
2000-01,25,IND,NBA,PF,81,23,1874,5.3,13.5,.394,1.3,4.0,.338,4.0,9.5,.417,3.8,4.4,.866,2.4,5.1,7.4,1.8,0.7,1.0,2.6,3.5,15.8
2001-02,26,IND,NBA,PF,76,1,1286,5.2,12.5,.413,1.4,4.1,.338,3.8,8.5,.449,2.7,3.2,.851,2.1,6.2,8.2,2.2,0.7,0.8,1.9,3.0,14.4
2002-03,27,IND,NBA,PF,49,0,633,4.9,11.9,.411,1.5,3.9,.391,3.4,8.0,.421,3.0,3.7,.815,2.3,6.5,8.8,3.2,0.3,0.7,1.6,2.7,14.3
2003-04,28,IND,NBA,PF,77,0,1051,4.1,10.5,.388,1.9,4.9,.389,2.2,5.6,.387,3.2,3.6,.894,2.1,6.3,8.3,1.8,0.8,0.5,1.9,3.5,13.3
2004-05,29,IND,NBA,PF,73,22,1827,3.7,9.8,.378,0.9,3.4,.259,2.8,6.4,.443,4.5,5.0,.883,2.0,5.4,7.4,1.9,0.9,0.3,2.0,3.0,12.7
2005-06,30,IND,NBA,PF,50,26,1148,4.1,8.9,.463,1.7,4.4,.386,2.4,4.5,.538,2.8,3.2,.882,1.9,6.4,8.3,1.9,0.7,0.2,1.5,3.3,12.8
2006-07,31,DAL,NBA,PF,61,2,727,3.9,11.0,.351,1.3,4.5,.286,2.6,6.5,.397,2.2,2.6,.865,1.6,7.6,9.2,2.2,0.7,0.3,1.6,3.4,11.2
2007-08,32,GSW,NBA,PF,44,0,457,4.8,10.8,.445,1.7,4.8,.361,3.1,6.0,.513,2.3,2.5,.906,2.6,5.6,8.2,2.4,0.6,0.5,1.7,4.7,13.6
2008-09,33,TOT,NBA,PF,14,0,100,5.0,14.0,.359,1.8,5.4,.333,3.2,8.6,.375,2.5,4.3,.583,4.0,8.3,12.2,3.2,0.4,0.4,2.2,1.8,14.4
2008-09,33,MIL,NBA,PF,11,0,77,5.6,14.0,.400,2.3,5.1,.455,3.3,8.9,.368,3.3,5.1,.636,3.3,7.9,11.2,2.8,0.5,0.5,1.9,1.9,16.8
2008-09,33,SAS,NBA,PF,3,0,23,3.1,14.1,.222,0.0,6.3,.000,3.1,7.8,.400,0.0,1.6,.000,6.3,9.4,15.7,4.7,0.0,0.0,3.1,1.6,6.3
