Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,31,516,,1%,4%,58%,36%,-1.5,+1.7,5,4,7,36,0,6,0,48,3,1,6
3 seasons,,HOU,NBA,,26,478,,1%,4%,61%,34%,-2.4,+0.8,4,4,7,33,0,6,0,42,3,1,6
1 season,,TOR,NBA,,5,38,,,5%,26%,69%,+10.3,+13.4,1,0,0,3,0,0,0,6,0,0,0
