Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,472,7207,,,,3%,97%,-0.1,-2.1,126,92,137,487,0,56,0,586,149,38,117
3 seasons,,DEN,NBA,,201,3393,,,,,100%,+0.5,-0.4,61,34,45,266,0,23,0,244,86,18,47
2 seasons,,SAS,NBA,,111,1866,,,,,100%,+5.6,-3.5,36,31,49,143,0,22,0,169,48,14,45
2 seasons,,MIL,NBA,,70,1039,,,,2%,98%,-3.9,-3.7,10,17,22,83,0,11,0,79,18,1,15
1 season,,UTA,NBA,,62,610,,,,21%,79%,-4.3,-2.7,11,6,15,38,0,6,0,75,10,2,5
1 season,,SEA,NBA,,22,279,,,,26%,74%,-19.9,-11.6,7,4,6,23,0,3,0,17,6,2,5
2 seasons,,PHI,NBA,,6,20,,,,,100%,-24.2,-27.3,1,0,0,0,0,0,0,2,2,1,0
