Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,27,DEN,NBA,C,62,875,,,,,100%,-1.4,-3.0,19,7,9,86,,3,,68,19,5,18
2004-05,28,DEN,NBA,C,67,939,,,,,100%,-0.2,-3.1,17,12,11,72,,6,,72,30,5,14
2005-06,29,DEN,NBA,C,72,1579,,,,,100%,+1.9,+2.7,25,15,25,108,,14,,104,37,8,15
2006-07,30,SAS,NBA,C,70,1332,,,,,100%,+7.1,-3.3,29,21,36,106,,16,,130,36,10,28
2007-08,31,TOT,NBA,C,63,813,,,,9%,91%,-5.9,-4.2,14,14,19,0,,0,,56,0,6,22
2007-08,31,SAS,NBA,C,41,534,,,,,100%,+1.9,-4.1,7,10,13,37,,6,,39,12,4,17
2007-08,31,SEA,NBA,C,22,279,,,,26%,74%,-19.9,-11.6,7,4,6,23,,3,,17,6,2,5
2008-09,32,MIL,NBA,C,59,977,,,,2%,98%,-4.0,-3.5,9,17,22,77,,11,,74,17,1,14
2009-10,33,TOT,NBA,C,12,66,,,,,100%,-0.8,+0.6,1,0,0,0,,0,,5,0,1,1
2009-10,33,MIL,NBA,C,11,62,,,,,100%,-3.4,-5.4,1,0,0,6,,0,,5,1,0,1
2009-10,33,PHI,NBA,C,1,4,,,,,100%,+50.0,+54.8,0,0,0,0,,0,,0,2,1,0
2010-11,34,UTA,NBA,C,62,610,,,,21%,79%,-4.3,-2.7,11,6,15,38,,6,,75,10,2,5
2011-12,35,PHI,NBA,C,5,16,,,,,100%,-42.8,-47.8,1,0,0,0,,0,,2,0,0,0
