Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,420,10963,.445,12.4,.809,.260,.160,.191,.197,.191,.473,.612,.388,.443,.386,.326,.567,.067,259,.959,.177,.308,12,1
5 seasons,,PHO,NBA,,345,8715,.443,12.3,.821,.262,.160,.196,.203,.179,.469,.608,.372,.449,.385,.324,.550,.064,196,.960,.142,.307,11,0
2 seasons,,WAS,NBA,,75,2248,.452,12.6,.763,.253,.161,.172,.177,.237,.489,.630,.453,.416,.392,.332,.638,.079,63,.956,.283,.310,1,1
