Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,MIA,NBA,SG,30,0,10.8,1.8,4.7,.376,1.2,3.4,.356,0.6,1.3,.425,.504,1.1,1.4,.791,0.4,1.3,1.7,1.0,0.2,0.0,0.8,1.0,5.9
1996-97,23,MIA,NBA,SG,73,47,28.9,4.3,9.4,.459,2.5,6.1,.414,1.8,3.3,.541,.593,1.2,1.4,.819,0.5,2.5,3.0,2.2,0.7,0.2,1.5,2.3,12.3
1997-98,24,MIA,NBA,SG,81,81,32.4,4.5,10.5,.425,1.9,4.7,.405,2.6,5.9,.441,.515,1.7,2.2,.788,0.9,2.7,3.6,2.2,0.7,0.2,1.2,2.7,12.6
1998-99,25,MIA,NBA,SG,12,2,15.8,2.6,6.6,.392,1.0,2.9,.343,1.6,3.7,.432,.468,0.7,0.9,.727,0.3,1.0,1.3,0.8,0.3,0.1,0.6,1.5,6.8
1999-00,26,MIA,NBA,SG,53,13,27.1,4.3,10.6,.407,1.7,4.3,.390,2.6,6.3,.419,.487,1.6,2.0,.792,0.7,2.2,2.9,2.6,0.8,0.3,1.5,2.4,11.9
2000-01,27,DEN,NBA,SG,80,58,29.1,4.2,10.6,.397,1.8,4.8,.385,2.4,5.8,.407,.484,1.9,2.4,.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2
2001-02,28,DEN,NBA,SG,71,19,23.5,4.4,10.8,.410,1.3,3.4,.371,3.2,7.5,.427,.467,1.3,1.7,.783,0.5,2.0,2.6,1.8,0.8,0.4,1.3,1.5,11.5
2002-03,29,TOR,NBA,SG,63,24,30.6,5.2,12.8,.402,1.5,4.0,.365,3.7,8.8,.418,.459,2.5,3.1,.804,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5,14.3
2003-04,30,DEN,NBA,SG,73,70,30.6,5.4,12.8,.422,1.5,4.0,.367,3.9,8.8,.447,.479,2.0,2.5,.791,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2
2004-05,31,DEN,NBA,SG,3,1,18.0,3.3,8.7,.385,1.3,4.0,.333,2.0,4.7,.429,.462,1.7,2.7,.625,0.0,2.0,2.0,2.0,0.3,0.0,0.7,0.7,9.7
2005-06,32,TOT,NBA,SG,26,6,17.6,2.9,7.3,.393,1.0,3.0,.321,1.9,4.3,.442,.458,0.6,1.2,.516,0.2,1.6,1.8,1.6,0.8,0.2,1.2,1.5,7.3
2005-06,32,DEN,NBA,SG,12,6,19.8,3.5,8.6,.408,0.8,2.9,.286,2.7,5.7,.471,.456,0.4,1.1,.385,0.2,2.2,2.3,1.5,0.7,0.2,0.9,1.8,8.3
2005-06,32,POR,NBA,SG,14,0,15.7,2.4,6.3,.375,1.1,3.1,.349,1.3,3.2,.400,.460,0.8,1.3,.611,0.2,1.1,1.4,1.6,0.9,0.1,1.4,1.3,6.6
