Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,DEN,NBA,SG,80,2331,2%,98%,,,,-2.3,+0.1,53,21,28,77,,16,,404,64,12,62
2001-02,28,DEN,NBA,SG,71,1665,14%,80%,6%,,,-7.1,-0.8,41,24,26,49,,19,,286,43,7,61
2002-03,29,TOR,NBA,SG,63,1929,1%,91%,8%,,,-8.4,-3.5,55,26,22,67,,14,,320,73,16,41
2003-04,30,DEN,NBA,SG,73,2233,,84%,16%,,,+1.2,+0.5,43,29,29,72,,21,,318,49,13,54
2004-05,31,DEN,NBA,SG,3,54,,100%,,,,+3.5,+1.4,1,1,0,1,,0,,13,3,0,2
2005-06,32,TOT,NBA,SG,26,458,,76%,24%,,,-5.5,-0.3,17,9,5,0,,0,,88,0,2,11
2005-06,32,DEN,NBA,SG,12,238,,83%,17%,,,-0.2,-0.5,3,5,3,9,,2,,36,4,1,6
2005-06,32,POR,NBA,SG,14,220,,68%,32%,,,-11.3,-0.3,14,4,2,5,,1,,52,8,1,5
