Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,28,7,9.8,1.6,3.1,.506,0.0,0.0,.000,1.6,3.1,.512,.506,0.9,1.3,.676,0.8,1.3,2.0,0.2,0.2,0.1,0.6,1.5,4.0
3 seasons,,HOU,NBA,,14,0,5.7,1.1,2.0,.571,0.0,0.1,.000,1.1,1.9,.593,.571,1.1,1.5,.714,0.6,1.1,1.8,0.1,0.0,0.1,0.4,0.3,3.4
2 seasons,,CHI,NBA,,9,6,13.1,2.3,5.0,.467,0.0,0.0,,2.3,5.0,.467,.467,0.7,1.2,.545,0.7,1.2,1.9,0.3,0.2,0.0,0.9,2.3,5.3
1 season,,NYK,NBA,,5,1,15.4,1.4,2.8,.500,0.0,0.0,,1.4,2.8,.500,.500,0.8,1.0,.800,1.4,1.6,3.0,0.4,0.8,0.4,0.6,3.2,3.6
