Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,14,195,.475,6.4,1.000,.373,.356,.220,.051,.000,.475,.455,.571,.462,.000,,.607,.000,0,,,,0,0
2 seasons,,CHI,NBA,,9,118,.467,7.0,1.000,.311,.422,.200,.067,.000,.467,.500,.526,.444,.000,,.667,.000,0,,,,0,0
1 season,,NYK,NBA,,5,77,.500,4.4,1.000,.571,.143,.286,.000,.000,.500,.375,1.000,.500,,,.429,.000,0,,,,0,0
