Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,23,HOU,NBA,PF,57,860,10.8,.570,.015,.397,10.6,15.8,13.3,3.3,0.7,1.9,19.2,15.7,,0.4,1.0,1.4,.079,,-3.6,-0.4,-4.0,-0.4
1997-98,24,HOU,NBA,PF,58,903,13.7,.547,.004,.459,9.7,17.4,13.6,4.4,0.6,2.1,12.8,18.4,,1.3,0.5,1.7,.092,,-2.4,-1.9,-4.4,-0.5
1998-99,25,HOU,NBA,PF,41,903,16.1,.559,.000,.401,10.0,21.1,15.9,3.0,0.4,1.9,14.6,21.8,,1.3,0.9,2.2,.115,,-2.7,-2.6,-5.2,-0.7
1999-00,26,VAN,NBA,PF,82,2677,13.3,.560,.002,.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20.0,,2.0,1.0,3.0,.054,,-1.5,-1.3,-2.8,-0.5
2000-01,27,TOT,NBA,C,74,1815,12.0,.549,.006,.442,9.0,15.7,12.4,5.3,1.0,1.8,19.3,19.2,,0.8,1.7,2.5,.067,,-2.7,0.0,-2.7,-0.3
2000-01,27,VAN,NBA,C,44,1267,11.7,.529,.008,.399,9.3,16.8,13.1,4.9,0.8,1.4,18.6,20.1,,0.1,0.8,0.9,.035,,-3.2,-0.9,-4.1,-0.7
2000-01,27,NYK,NBA,C,30,548,12.9,.609,.000,.579,8.4,13.3,10.9,6.4,1.5,2.8,21.3,17.2,,0.7,0.9,1.6,.140,,-1.5,2.1,0.5,0.4
2001-02,28,NYK,NBA,PF,77,1563,13.0,.567,.004,.382,9.3,16.6,12.9,4.2,1.0,1.7,15.3,18.5,,1.6,1.4,3.0,.092,,-2.1,-0.5,-2.6,-0.3
2002-03,29,NYK,NBA,PF,74,1850,12.3,.563,.000,.339,10.3,20.2,15.1,5.4,0.3,0.9,15.0,15.0,,2.7,1.1,3.8,.098,,-1.4,-0.6,-2.0,0.0
2003-04,30,NYK,NBA,PF,56,872,9.0,.546,.000,.386,7.8,15.5,11.7,5.5,0.7,1.2,21.6,16.0,,0.2,0.7,0.8,.046,,-3.3,-0.5,-3.9,-0.4
2004-05,31,CHI,NBA,PF,70,1271,14.5,.559,.000,.417,9.4,16.3,12.8,8.0,1.0,1.1,14.3,20.6,,1.5,2.1,3.6,.135,,-1.5,0.7,-0.8,0.4
2005-06,32,CHI,NBA,C,72,824,11.1,.530,.000,.451,7.6,13.9,10.7,8.0,0.4,1.2,15.7,21.2,,0.2,0.9,1.1,.063,,-3.6,-0.8,-4.4,-0.5
2006-07,33,CHA,NBA,PF,26,220,5.0,.510,.000,.393,6.8,13.9,10.2,4.4,0.2,0.3,18.6,16.7,,-0.1,0.1,0.0,.003,,-5.5,-2.6,-8.1,-0.3
2007-08,34,CHA,NBA,C,22,166,5.8,.469,.000,.381,7.6,21.6,14.5,3.8,0.3,1.8,18.3,16.6,,-0.2,0.1,0.0,-0.010,,-7.2,-1.8,-9.0,-0.3
