Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,14,195,,,,31%,69%,-11.0,-14.0,1,5,5,13,0,2,0,10,7,2,7
2 seasons,,CHI,NBA,,9,118,,,,33%,67%,-16.0,-22.8,0,4,4,8,0,1,0,6,5,1,4
1 season,,NYK,NBA,,5,77,,,,28%,72%,-3.3,-0.6,1,1,1,5,0,1,0,4,2,1,3
