Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,25,MEM,NBA,SF,4,69,,,89%,11%,,-24.2,-12.4,1,0,3,9,,3,0,2,3,0,1
2004-05,26,MEM,NBA,SG,4,119,,72%,12%,16%,,-16.2,-11.7,2,1,1,11,,0,0,14,2,1,4
2005-06,27,MEM,NBA,SF,4,129,,,84%,16%,,-8.2,23.4,2,2,4,8,,3,0,5,4,2,1
2006-07,28,HOU,NBA,SF,7,272,,,93%,6%,1%,-4.5,-4.5,2,4,2,11,,2,0,34,2,0,0
2007-08,29,HOU,NBA,SF,6,246,,,98%,2%,,-5.1,-10.4,1,7,0,12,,0,0,6,1,0,2
2008-09,30,HOU,NBA,SG,13,496,,75%,19%,5%,2%,-2.3,-2.7,9,5,1,26,,1,0,68,3,0,10
2010-11,32,MEM,NBA,SF,13,339,,,94%,6%,,1.2,3.9,2,1,3,9,0,3,0,34,2,1,3
2011-12,33,MIA,NBA,SF,23,768,,9%,84%,7%,,9.2,3.3,9,4,3,35,6,2,0,62,5,0,6
2012-13,34,MIA,NBA,SF,22,392,,3%,75%,22%,,8.8,2.4,3,1,1,27,9,1,1,27,5,0,2
2013-14,35,MIA,NBA,SF,16,202,,6%,77%,17%,,3.0,0.3,2,1,3,14,0,2,0,12,1,0,0
