Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,MEM,NBA,SF,78,3097,,43%,55%,2%,,-5.2,+14.1,73,48,34,120,,24,,467,102,18,73
2002-03,24,MEM,NBA,SF,78,2383,,9%,89%,2%,,-2.0,+3.7,30,16,22,131,,13,,231,57,19,26
2003-04,25,MEM,NBA,SF,79,1947,,1%,87%,12%,1%,+4.7,+3.8,23,16,17,112,,14,,220,52,12,20
2004-05,26,MEM,NBA,SG,80,2516,,59%,28%,13%,,+6.8,+10.8,29,18,28,119,,14,,293,84,12,55
2005-06,27,MEM,NBA,SF,81,2839,,,63%,37%,,+7.1,+9.2,35,20,35,128,,17,,318,81,20,47
2006-07,28,HOU,NBA,SF,82,2988,,,74%,18%,8%,+6.6,+3.8,41,17,14,127,,8,,406,40,7,26
2007-08,29,HOU,NBA,SF,80,2907,,,79%,19%,2%,+6.8,+4.7,48,18,12,134,,8,,344,34,8,17
2008-09,30,HOU,NBA,SG,60,2031,,48%,37%,14%,1%,+6.6,+4.4,25,11,13,70,,5,,300,25,2,18
2009-10,31,HOU,NBA,SG,67,2168,,75%,16%,9%,,-0.2,+0.7,38,14,12,97,,5,,372,42,8,21
2010-11,32,TOT,NBA,SF,82,2375,,,89%,11%,,+3.7,+1.9,44,14,21,0,,0,,418,0,6,17
2010-11,32,HOU,NBA,SF,59,1818,,,90%,10%,,+2.7,+0.9,38,10,15,65,,9,,344,27,5,9
2010-11,32,MEM,NBA,SF,23,557,,,85%,15%,,+7.1,+5.4,6,4,6,18,,4,,74,4,1,8
2011-12,33,MIA,NBA,SF,65,1499,,34%,65%,1%,,+4.9,-3.4,29,2,6,51,,2,,182,6,1,18
2012-13,34,MIA,NBA,SF,72,1786,,1%,79%,19%,,+11.0,+3.4,23,6,5,96,,3,1,169,10,1,12
2013-14,35,MIA,NBA,SF,73,1468,,7%,86%,7%,,+7.7,+3.7,15,4,3,83,5,1,1,156,7,1,6
