Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,25,MEM,NBA,SF,4,0,17.3,1.5,3.8,.400,0.8,1.8,.429,0.8,2.0,.375,.500,1.0,1.5,.667,1.5,1.5,3.0,0.3,0.0,0.3,1.0,4.3,4.8
2004-05,26,MEM,NBA,SG,4,4,29.8,3.3,7.8,.419,0.3,1.8,.143,3.0,6.0,.500,.435,0.5,1.3,.400,2.5,4.3,6.8,1.5,0.5,1.0,1.0,3.5,7.3
2005-06,27,MEM,NBA,SF,4,4,32.3,2.5,5.0,.500,0.5,1.8,.286,2.0,3.3,.615,.550,0.5,1.5,.333,1.8,4.0,5.8,0.5,1.0,0.5,2.0,4.0,6.0
2006-07,28,HOU,NBA,SF,7,7,38.9,3.3,7.3,.451,2.7,6.1,.442,0.6,1.1,.500,.637,1.0,1.1,.875,0.4,2.1,2.6,2.1,1.7,1.0,1.1,2.9,10.3
2007-08,29,HOU,NBA,SF,6,6,41.0,3.3,7.5,.444,2.0,4.2,.480,1.3,3.3,.400,.578,1.3,1.8,.727,1.2,2.7,3.8,0.5,1.0,0.8,1.3,3.2,10.0
2008-09,30,HOU,NBA,SG,13,13,38.2,2.5,6.2,.407,1.3,4.2,.315,1.2,2.1,.593,.512,1.7,1.8,.957,1.6,3.3,4.9,2.4,1.1,0.7,1.2,2.5,8.1
2010-11,32,MEM,NBA,SF,13,0,26.1,2.2,5.1,.439,0.6,2.2,.276,1.6,2.8,.568,.500,0.5,0.7,.667,1.3,2.7,4.0,1.2,0.5,0.5,0.5,2.1,5.5
2011-12,33,MIA,NBA,SF,23,16,33.4,2.3,6.1,.379,1.8,4.8,.382,0.5,1.3,.367,.529,0.6,0.7,.813,0.7,2.6,3.2,1.2,1.0,0.6,0.7,3.0,7.0
2012-13,34,MIA,NBA,SF,22,0,17.8,1.2,4.2,.290,1.2,4.0,.295,0.0,0.2,.200,.430,1.0,1.3,.821,0.4,1.3,1.7,0.5,0.2,0.3,0.2,2.2,4.7
2013-14,35,MIA,NBA,SF,16,6,12.6,0.8,1.6,.462,0.6,1.3,.450,0.2,0.4,.500,.635,0.3,0.3,.800,0.1,0.6,0.6,0.3,0.3,0.1,0.3,1.4,2.3
