Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,902,354,23.7,3.0,6.9,.436,1.1,3.2,.334,2.0,3.8,.522,.513,1.1,1.5,.741,1.2,3.4,4.6,1.8,0.8,0.5,1.3,2.5,8.2
4 seasons,,LAC,NBA,,257,127,26.4,3.4,7.6,.450,1.3,3.9,.347,2.1,3.8,.555,.538,1.1,1.4,.744,1.1,3.3,4.3,1.6,0.9,0.6,1.2,2.9,9.3
2 seasons,,GSW,NBA,,149,41,21.7,3.1,7.2,.432,1.1,3.2,.338,2.0,4.0,.506,.506,1.0,1.4,.738,1.2,3.3,4.5,2.0,0.8,0.5,1.3,2.3,8.3
2 seasons,,LAL,NBA,,116,16,21.2,2.6,5.7,.459,0.7,2.1,.327,1.9,3.6,.537,.520,1.3,1.8,.756,1.5,3.5,4.9,1.7,0.6,0.6,1.1,2.4,7.3
2 seasons,,SAC,NBA,,90,22,20.8,2.0,5.3,.381,0.7,2.2,.305,1.3,3.1,.436,.445,0.8,1.2,.658,1.0,3.0,4.0,2.0,0.7,0.2,1.3,2.2,5.5
1 season,,ORL,NBA,,81,58,25.9,3.3,6.9,.487,0.8,2.6,.319,2.5,4.3,.586,.546,1.3,1.8,.740,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8
1 season,,PHO,NBA,,77,40,27.0,3.7,8.8,.423,1.5,4.4,.343,2.2,4.3,.505,.510,1.3,1.8,.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2
1 season,,MEM,NBA,,76,45,28.8,3.5,9.1,.381,1.6,4.9,.322,1.9,4.3,.449,.467,1.5,1.8,.804,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0
1 season,,PHI,NBA,,50,0,10.8,1.2,2.2,.536,0.0,0.2,.182,1.1,2.0,.576,.545,0.6,0.9,.674,0.8,1.1,1.9,0.4,0.3,0.1,0.5,1.8,3.0
1 season,,NYK,NBA,,6,5,15.5,1.8,5.0,.367,0.2,0.7,.250,1.7,4.3,.385,.383,0.5,0.7,.750,1.2,2.8,4.0,1.0,0.7,0.0,1.0,1.3,4.3
