Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,902,354,21343,2722,6239,.436,951,2846,.334,1771,3393,.522,.513,999,1348,.741,1040,3087,4127,1620,696,431,1135,2288,7394
4 seasons,,LAC,NBA,,257,127,6788,883,1964,.450,346,997,.347,537,967,.555,.538,270,363,.744,275,836,1111,410,232,144,306,734,2382
2 seasons,,GSW,NBA,,149,41,3227,462,1070,.432,159,471,.338,303,599,.506,.506,149,202,.738,185,489,674,295,121,77,190,347,1232
2 seasons,,LAL,NBA,,116,16,2460,306,666,.459,80,245,.327,226,421,.537,.520,155,205,.756,170,402,572,197,74,70,131,279,847
2 seasons,,SAC,NBA,,90,22,1868,181,475,.381,61,200,.305,120,275,.436,.445,73,111,.658,93,270,363,181,60,20,115,200,496
1 season,,ORL,NBA,,81,58,2097,271,557,.487,66,207,.319,205,350,.586,.546,108,146,.740,106,339,445,134,59,30,112,185,716
1 season,,PHO,NBA,,77,40,2082,285,674,.423,117,341,.343,168,333,.505,.510,101,136,.743,79,342,421,212,52,26,130,209,788
1 season,,MEM,NBA,,76,45,2190,264,693,.381,119,370,.322,145,323,.449,.467,111,138,.804,84,336,420,163,78,57,121,234,758
1 season,,PHI,NBA,,50,0,538,59,110,.536,2,11,.182,57,99,.576,.545,29,43,.674,41,56,97,22,16,7,24,92,149
1 season,,NYK,NBA,,6,5,93,11,30,.367,1,4,.250,10,26,.385,.383,3,4,.750,7,17,24,6,4,0,6,8,26
