Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,901,21304,,4%,74%,22%,,+3.2,+1.0,615,311,207,1147,10,104,32,3655,546,122,358
4 seasons,,LAC,NBA,,257,6788,,3%,87%,11%,,+7.5,+4.5,187,66,52,392,6,22,25,925,162,29,107
2 seasons,,GSW,NBA,,149,3227,,6%,36%,56%,1%,0.0,-0.8,100,47,43,189,0,24,0,691,86,27,51
2 seasons,,LAL,NBA,,116,2460,,,92%,8%,,+2.0,-2.1,67,34,30,126,0,20,0,436,82,20,52
2 seasons,,SAC,NBA,,89,1829,,8%,82%,11%,,-2.2,-2.7,37,61,16,104,3,6,1,394,46,8,27
1 season,,ORL,NBA,,81,2097,,1%,94%,5%,,+11.5,+6.8,67,21,24,85,0,11,0,323,65,15,44
1 season,,PHO,NBA,,77,2082,,8%,46%,46%,,+1.4,-1.5,85,22,23,117,0,11,0,470,56,12,25
1 season,,MEM,NBA,,76,2190,,10%,73%,17%,,-4.7,-5.4,58,49,14,134,1,10,6,355,49,8,35
1 season,,PHI,NBA,,50,538,,,48%,50%,2%,+5.7,+8.8,10,10,4,42,0,3,0,48,15,3,12
1 season,,NYK,NBA,,6,93,,,100%,,,-20.3,-13.7,4,1,1,5,0,0,0,13,1,0,5
