Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,902,354,21343,4.6,10.5,.436,1.6,4.8,.334,3.0,5.7,.522,1.7,2.3,.741,1.8,5.2,7.0,2.7,1.2,0.7,1.9,3.9,12.5
4 seasons,,LAC,NBA,,257,127,6788,4.7,10.4,.450,1.8,5.3,.347,2.8,5.1,.555,1.4,1.9,.744,1.5,4.4,5.9,2.2,1.2,0.8,1.6,3.9,12.6
2 seasons,,GSW,NBA,,149,41,3227,5.2,11.9,.432,1.8,5.3,.338,3.4,6.7,.506,1.7,2.3,.738,2.1,5.5,7.5,3.3,1.3,0.9,2.1,3.9,13.7
2 seasons,,LAL,NBA,,116,16,2460,4.5,9.7,.459,1.2,3.6,.327,3.3,6.2,.537,2.3,3.0,.756,2.5,5.9,8.4,2.9,1.1,1.0,1.9,4.1,12.4
2 seasons,,SAC,NBA,,90,22,1868,3.5,9.2,.381,1.2,3.9,.305,2.3,5.3,.436,1.4,2.1,.658,1.8,5.2,7.0,3.5,1.2,0.4,2.2,3.9,9.6
1 season,,ORL,NBA,,81,58,2097,4.7,9.6,.487,1.1,3.6,.319,3.5,6.0,.586,1.9,2.5,.740,1.8,5.8,7.6,2.3,1.0,0.5,1.9,3.2,12.3
1 season,,PHO,NBA,,77,40,2082,4.9,11.7,.423,2.0,5.9,.343,2.9,5.8,.505,1.7,2.4,.743,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6
1 season,,MEM,NBA,,76,45,2190,4.3,11.4,.381,2.0,6.1,.322,2.4,5.3,.449,1.8,2.3,.804,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5
1 season,,PHI,NBA,,50,0,538,3.9,7.4,.536,0.1,0.7,.182,3.8,6.6,.576,1.9,2.9,.674,2.7,3.7,6.5,1.5,1.1,0.5,1.6,6.2,10.0
1 season,,NYK,NBA,,6,5,93,4.3,11.6,.367,0.4,1.5,.250,3.9,10.1,.385,1.2,1.5,.750,2.7,6.6,9.3,2.3,1.5,0.0,2.3,3.1,10.1
