Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,LAC,NBA,SF,38,724,,,77%,23%,,-13.2,-10.0,30,10,4,46,,2,,100,30,7,9
2004-05,24,SAC,NBA,SF,43,715,,14%,82%,4%,,+4.4,+2.3,26,9,10,37,,2,,122,27,4,12
2005-06,25,TOT,NBA,PF-SF,56,631,,,55%,43%,1%,+1.7,+6.7,14,11,5,0,,0,,61,0,3,17
2005-06,25,NYK,NBA,SF,6,93,,,100%,,,-20.3,-13.7,4,1,1,5,,0,,13,1,0,5
2005-06,25,PHI,NBA,PF,50,538,,,48%,50%,2%,+5.7,+8.8,10,10,4,42,,3,,48,15,3,12
2006-07,26,GSW,NBA,PF,76,1813,,9%,45%,45%,1%,-0.1,+0.9,53,26,26,104,,13,,365,56,18,32
2007-08,27,GSW,NBA,PF,73,1414,,3%,25%,71%,1%,+0.1,-2.9,47,21,17,85,,11,,326,30,9,19
2008-09,28,PHO,NBA,PF,77,2082,,8%,46%,46%,,+1.4,-1.5,85,22,23,117,,11,,470,56,12,25
2009-10,29,ORL,NBA,SF,81,2097,,1%,94%,5%,,+11.5,+6.8,67,21,24,85,,11,,323,65,15,44
2010-11,30,LAL,NBA,SF,53,1020,,,85%,15%,,+1.4,-7.4,24,16,18,51,,13,,163,37,12,17
2011-12,31,LAL,NBA,SF,63,1440,,,97%,3%,,+2.4,+1.6,43,18,12,75,,7,,273,45,8,35
2012-13,32,LAC,NBA,SF,80,2058,,8%,86%,6%,,+7.4,+0.9,51,21,18,126,,6,3,281,51,10,38
2013-14,33,LAC,NBA,SF,63,1735,,1%,82%,17%,,+9.5,+4.5,53,17,14,101,4,4,9,281,35,5,33
2014-15,34,LAC,NBA,SF,76,2271,,,94%,6%,,+12.5,+12.3,53,18,16,119,2,10,13,263,46,7,27
2015-16,35,MEM,NBA,SF,76,2190,,10%,73%,17%,,-4.7,-5.4,58,49,14,134,1,10,6,355,49,8,35
2016-17,36,SAC,NBA,SF,46,1114,,3%,82%,15%,,-6.4,-6.0,11,52,6,67,3,4,1,272,19,4,15
