Player,Sim,1,2,3,4,5,6
Mario West,,0.5,0.4,0.3,0.2,,
Kennard Winchester,79.4,0.5,0.4,0.3,,,
Darrin Hancock,73.6,0.5,0.4,0.2,,,
Tracy Moore,73.4,0.6,0.5,0.3,0.3,0.1,
Keith McLeod,63.2,0.8,0.6,0.3,0.2,,
Corey Gaines,62.6,0.6,0.3,0.2,0.1,-0.1,
Gerald Glass,62.2,0.9,0.5,0.3,0.1,,
Chris Corchiani,54.4,0.9,0.4,0.3,,,
Pace Mannion,54.3,0.9,0.4,0.3,0.2,0.0,-0.2
Greg Graham,52.8,0.8,0.3,0.3,0.1,-0.1,
Jorge Gutierrez,50.7,0.3,0.3,0.2,,,
