Player,Sim,1,2,3,4,5
Archie Goodwin,,0.2,0.2,0.1,,
Anthony Roberson,81.9,0.2,0.2,0.1,,
Mike Price,78.0,0.2,0.2,0.1,,
Randy Woods,73.1,0.3,0.2,0.1,0.1,
Jimmy Oliver,66.9,0.2,0.2,0.0,0.0,-0.1
Drew Barry,66.7,0.3,0.2,0.1,,
Julyan Stone,60.2,0.4,0.2,0.1,,
Lance Blanks,60.0,0.4,0.2,0.1,,
Awvee Storey,53.8,0.2,0.1,0.0,,
Bob Duffy,53.6,0.3,0.1,0.1,,
Milt Williams,42.7,0.4,0.2,0.1,0.1,
