Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,SAS,NBA,PF,19,208,.292,19.6,.369,.169,.000,.000,.200,.631,.417,.636,,,.231,.220,.500,.031,2,.889,.220,.222,0,0
2009-10,24,TOT,NBA,PF,46,1427,.430,15.0,.661,.254,.089,.067,.252,.339,.481,.667,.425,.200,.389,.329,.797,.060,26,1.000,.296,.356,0,0
2009-10,24,POR,NBA,PF,2,4,.000,24.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,.000,,0,0
2009-10,24,GSW,NBA,PF,44,1423,.431,15.0,.663,.254,.089,.067,.252,.337,.481,.667,.425,.200,.389,.331,.797,.060,26,1.000,.298,.356,0,0
2010-11,25,MIN,NBA,SF,65,1362,.450,14.7,.633,.214,.185,.070,.163,.367,.475,.642,.431,.409,.333,.409,.660,.032,7,1.000,.157,.722,0,0
2011-12,26,MIN,NBA,SF,51,882,.390,16.5,.445,.269,.049,.044,.082,.555,.568,.735,.333,.250,.333,.248,.717,.077,14,1.000,.416,.286,0,0
2012-13,27,ATL,NBA,SF,62,963,.380,19.2,.384,.139,.042,.046,.157,.616,.446,.533,.333,.300,.441,.338,.865,.023,4,1.000,.511,.397,0,0
2013-14,28,CHA,NBA,PF,64,1298,.420,21.7,.195,.085,.036,.020,.055,.805,.450,.692,.182,.500,.235,.413,.741,.016,5,1.000,.332,.390,0,0
2014-15,29,TOT,NBA,PF,76,1432,.410,20.0,.262,.153,.043,.013,.053,.738,.534,.650,.353,.600,.333,.366,.764,.015,6,1.000,.369,.421,0,0
2014-15,29,PHO,NBA,PF,24,272,.351,22.4,.162,.068,.027,.000,.068,.838,.167,.400,.000,,.000,.387,1.000,.000,0,1.000,.323,.550,0,0
2014-15,29,DET,NBA,PF,52,1160,.423,19.5,.285,.172,.047,.016,.050,.715,.582,.673,.400,.600,.438,.360,.755,.019,6,1.000,.382,.391,0,0
2015-16,30,DET,NBA,PF,72,1341,.386,21.3,.181,.099,.021,.021,.042,.819,.500,.667,.143,.429,.286,.360,.767,.018,6,.990,.320,.379,0,0
2016-17,31,SAC,NBA,PF,37,815,.452,19.0,.328,.134,.086,.038,.075,.672,.557,.600,.563,.286,.571,.400,.618,.011,2,1.000,.288,.417,0,0
