Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,493,74,9754,5.2,12.7,.412,2.8,7.7,.360,2.5,5.0,.491,2.4,3.1,.772,2.2,6.8,9.0,2.2,1.0,0.8,1.6,4.2,15.6,,112,109
2 seasons,,DET,NBA,,124,16,2501,5.4,13.3,.404,3.7,10.2,.360,1.7,3.1,.550,1.6,2.2,.718,1.7,6.9,8.6,2.1,0.9,0.6,1.4,4.1,16.0,,114,108
2 seasons,,MIN,NBA,,116,4,2244,4.8,11.1,.428,1.6,4.9,.333,3.1,6.3,.502,3.3,4.2,.785,3.2,6.9,10.1,2.3,1.0,1.1,1.9,5.2,14.4,,114,110
1 season,,CHA,NBA,,64,9,1298,5.2,12.3,.420,4.1,9.9,.413,1.1,2.4,.450,1.3,1.6,.805,1.3,5.4,6.7,1.7,0.8,0.6,0.9,3.3,15.7,,118,107
1 season,,ATL,NBA,,62,11,963,4.4,11.6,.380,2.4,7.2,.338,2.0,4.5,.446,2.4,2.7,.863,1.7,6.7,8.3,1.7,0.8,0.6,1.9,3.6,13.6,,102,107
1 season,,GSW,NBA,,44,29,1423,6.5,15.1,.431,1.7,5.1,.331,4.8,10.0,.481,3.5,4.5,.769,2.8,7.9,10.7,2.9,1.1,1.1,1.5,4.3,18.1,,111,112
1 season,,SAC,NBA,,38,5,841,5.2,11.8,.441,3.1,7.9,.392,2.1,3.9,.538,2.5,3.1,.804,2.1,6.2,8.2,2.1,1.2,0.5,1.6,4.0,16.0,,117,113
1 season,,PHO,NBA,,24,0,272,4.8,13.6,.351,4.4,11.4,.387,0.4,2.2,.167,0.7,1.1,.667,1.1,7.0,8.1,1.8,0.7,0.2,2.0,3.7,14.7,,100,109
1 season,,SAS,NBA,,19,0,208,5.0,17.0,.292,2.3,10.7,.220,2.6,6.3,.417,1.3,2.6,.500,3.1,7.6,10.7,4.4,1.3,0.3,1.8,4.2,13.6,,89,105
1 season,,POR,NBA,,2,0,4,0.0,13.7,.000,0.0,13.7,.000,0.0,0.0,,0.0,0.0,,0.0,13.7,13.7,0.0,0.0,0.0,0.0,13.7,0.0,,0,107
