Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,22,WSB,NBA,PF,34,197,6.0,.347,.000,.435,15.1,19.3,17.2,1.4,2.1,4.2,24.7,16.6,,-0.6,0.3,-0.2,-0.052,,-8.6,0.5,-8.1,-0.3
1997-98,23,WAS,NBA,C,67,1124,13.4,.495,.000,.598,11.0,22.2,16.4,2.3,2.8,4.6,11.9,9.3,,0.8,2.2,2.9,.125,,-3.1,3.5,0.4,0.7
1998-99,24,WAS,NBA,C,46,1231,16.2,.539,.000,.663,12.7,23.9,18.2,2.3,2.2,5.5,12.3,11.0,,1.5,2.1,3.6,.142,,-1.3,3.4,2.1,1.3
1999-00,25,ORL,NBA,PF,81,1959,14.4,.508,.000,.341,11.8,25.2,18.5,4.8,1.8,4.6,14.9,9.7,,1.7,3.9,5.6,.138,,-1.5,4.4,2.9,2.4
2000-01,26,DET,NBA,C,80,2760,14.8,.470,.009,.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,,1.0,6.0,7.0,.121,,-2.4,5.7,3.4,3.7
2001-02,27,DET,NBA,C,80,2921,18.6,.522,.006,.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,,4.3,7.2,11.6,.190,,-0.6,6.5,5.9,5.9
2002-03,28,DET,NBA,C,73,2873,17.2,.486,.014,.432,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,,2.7,7.9,10.6,.176,,-1.9,7.0,5.1,5.1
2003-04,29,DET,NBA,C,81,3050,17.3,.441,.011,.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,,1.1,9.1,10.2,.160,,-1.6,6.8,5.1,5.5
2004-05,30,DET,NBA,C,74,2671,17.4,.459,.014,.467,12.9,26.5,19.8,7.6,2.2,5.0,9.5,15.2,,1.8,6.7,8.5,.153,,-1.5,5.4,3.8,3.9
2005-06,31,DET,NBA,C,82,2890,17.5,.501,.009,.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,,3.3,6.9,10.1,.168,,-0.6,6.4,5.8,5.7
2006-07,32,CHI,NBA,C,77,2697,14.6,.456,.012,.630,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,,1.6,6.6,8.2,.146,,-1.1,6.8,5.7,5.2
2007-08,33,TOT,NBA,C-PF,72,2205,12.0,.408,.011,.480,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10.0,,0.1,3.5,3.6,.078,,-2.9,4.4,1.5,2.0
2007-08,33,CHI,NBA,C,50,1627,11.8,.391,.015,.461,11.7,19.1,15.3,8.2,2.2,3.8,13.1,10.2,,0.0,2.5,2.4,.072,,-2.5,4.7,2.1,1.7
2007-08,33,CLE,NBA,PF,22,578,12.4,.463,.000,.543,11.3,21.2,16.1,3.3,1.8,5.0,15.2,9.3,,0.2,1.0,1.2,.097,,-3.8,3.8,-0.1,0.3
2008-09,34,CLE,NBA,PF,56,1314,12.2,.450,.000,.413,12.8,19.7,16.4,4.7,2.0,4.5,15.7,7.8,,0.8,2.9,3.8,.138,,-2.3,5.3,3.0,1.7
2009-10,35,DET,NBA,C,69,1975,15.8,.526,.007,.548,14.1,23.1,18.3,8.0,2.4,3.6,15.0,10.0,,2.4,2.3,4.7,.115,,-0.1,3.9,3.9,2.9
2010-11,36,DET,NBA,C,54,1238,12.3,.442,.013,.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,,0.5,1.4,1.9,.072,,-2.0,3.8,1.8,1.2
2011-12,37,DET,NBA,C,62,980,10.7,.398,.047,.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,,-0.1,1.6,1.4,.070,,-3.7,4.5,0.8,0.7
