Player,Sim,1,2,3,4,5
Quincy Pondexter,,3.2,2.9,1.7,0.9,0.4
Gary Neal,89.2,3.5,2.5,1.9,1.0,0.6
Ken Charles,88.2,3.3,3.0,2.3,0.6,0.6
Ron Lee,87.4,3.8,2.8,1.4,0.8,0.3
Steve Blake,86.7,3.8,2.8,2.1,0.7,0.3
Steve Kerr,86.1,3.2,2.4,1.3,0.6,0.4
Bob Wilkerson,85.7,3.2,2.9,0.9,0.7,0.2
Jordan Farmar,85.6,3.9,2.8,1.9,0.9,0.8
Jeremy Lamb,85.1,3.3,2.7,1.6,0.2,
Gerald Henderson,84.9,3.6,3.3,2.4,1.0,0.4
Mike McGee,84.8,3.0,2.8,1.9,0.2,0.2
