Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,23,SAS,NBA,PG,15,106,11.3,.571,.286,.286,1.2,9.6,5.7,26.3,2.1,0.0,29.7,15.7,,0.0,0.2,0.2,.084,,-0.8,-0.9,-1.7,0.0
1999-00,24,SAS,NBA,SG,4,82,13.9,.505,.348,.565,2.5,9.8,6.2,15.3,4.5,0.0,17.3,19.2,,0.0,0.2,0.2,.126,,2.0,2.3,4.3,0.1
2000-01,25,SAS,NBA,PG,13,406,16.4,.601,.351,.267,1.1,5.6,3.4,17.3,0.9,0.2,8.2,18.5,,1.1,0.2,1.3,.158,,3.5,-0.9,2.5,0.5
2001-02,26,SAS,NBA,SG,10,224,18.3,.548,.208,.286,1.5,12.5,7.0,12.7,1.7,1.0,5.5,19.8,,0.5,0.2,0.8,.163,,1.6,0.4,2.1,0.2
2002-03,27,POR,NBA,SG,6,98,11.8,.553,.263,.105,3.6,6.0,4.8,18.4,0.6,0.8,9.1,10.1,,0.2,-0.1,0.1,.066,,-1.0,1.1,0.1,0.1
2004-05,29,SEA,NBA,PG,11,331,21.3,.609,.149,.745,1.5,9.8,5.8,24.4,1.8,0.0,8.1,19.0,,1.4,0.1,1.4,.206,,3.0,1.5,4.5,0.5
2005-06,30,WAS,NBA,SG,6,216,15.2,.640,.212,.423,1.1,8.5,4.7,15.9,0.7,0.3,14.0,15.5,,0.5,0.1,0.5,.120,,0.4,-0.5,-0.2,0.1
2006-07,31,WAS,NBA,SG,4,176,20.5,.561,.132,.553,1.2,11.3,5.7,43.3,1.5,0.4,12.9,14.6,,0.5,0.0,0.5,.141,,0.5,1.2,1.7,0.2
2007-08,32,WAS,NBA,PG,6,154,12.7,.572,.129,.548,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,,0.2,0.1,0.3,.079,,-1.6,0.3,-1.3,0.0
2008-09,33,NOH,NBA,PG,5,64,6.5,.392,.308,.846,1.8,4.0,2.9,25.7,1.7,1.3,21.9,17.0,,-0.1,0.0,-0.2,-0.122,,-9.4,0.3,-9.1,-0.1
