Offensive Rating
2003-04 NBA 128.7 (1st)
2004-05 NBA 123.7 (3rd)
2005-06 NBA 117.6 (10th)
2006-07 NBA 123.2 (3rd)
Career NBA 114.3 (62nd)
Career 114.3 (62nd)
