Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,29,0,532,5.6,12.5,.449,3.5,7.8,.456,2.1,4.7,.438,2.1,3.4,.600,1.8,5.8,7.6,3.7,3.0,0.8,1.4,5.3,16.8,,123,108
1 season,,PHO,NBA,,16,0,377,5.6,12.0,.465,3.5,8.3,.424,2.1,3.8,.556,2.4,3.9,.607,2.1,6.3,8.4,3.9,2.5,0.8,1.3,5.2,17.1,,130,110
1 season,,LAC,NBA,,7,0,45,3.3,12.2,.273,3.3,6.7,.500,0.0,5.6,.000,0.0,0.0,,0.0,6.7,6.7,2.2,1.1,0.0,0.0,5.6,10.0,,97,114
1 season,,MIL,NBA,,6,0,110,6.6,14.1,.467,3.7,6.6,.571,2.8,7.5,.375,1.9,3.3,.571,1.4,3.7,5.2,3.7,5.6,0.9,2.3,5.6,18.7,,110,100
