Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,22,CHA,NBA,PF,73,1384,,1%,19%,77%,3%,-2.2,+4.1,25,12,13,61,,8,,190,60,13,27
2008-09,23,TOT,NBA,SF,68,1155,,8%,65%,26%,1%,+0.7,+0.3,23,7,13,0,,0,,126,0,6,20
2008-09,23,CHA,NBA,SF,20,427,,,35%,63%,2%,-4.5,-3.5,4,2,4,19,,3,,44,13,2,8
2008-09,23,PHO,NBA,SF,48,728,,12%,83%,5%,,+3.5,+1.7,19,5,9,25,,6,,82,31,4,12
2009-10,24,PHO,NBA,SF,82,1991,1%,26%,71%,2%,,+6.3,+1.7,30,13,25,77,,9,,261,62,17,41
2010-11,25,PHO,NBA,SF,82,2140,2%,30%,67%,2%,,-0.4,+0.9,38,13,26,59,,12,,247,92,15,30
2011-12,26,PHO,NBA,SG,65,2020,,55%,45%,,,+2.0,+6.5,43,15,14,37,,8,,256,71,22,34
2012-13,27,PHO,NBA,SF,79,2170,,19%,77%,3%,,-3.5,+7.7,72,18,11,47,,6,15,435,67,10,28
2013-14,28,LAC,NBA,SF,74,1729,,,90%,10%,,+5.9,-2.1,31,9,16,65,3,10,8,245,21,4,18
2014-15,29,MIL,NBA,SG,72,1717,,37%,54%,9%,,+3.5,+4.8,35,11,16,46,10,9,8,302,19,3,16
2015-16,30,WAS,NBA,PF,81,2098,,,1%,94%,5%,+1.3,+3.7,43,28,9,78,14,5,16,388,36,7,6
2016-17,31,PHO,NBA,PF,33,712,,,10%,82%,7%,-3.7,+3.0,8,25,6,28,5,4,9,121,11,1,4
