Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,22,CHA,NBA,PF,73,14,1384,6.2,13.1,.468,0.3,1.5,.220,5.8,11.6,.502,3.3,4.5,.737,4.6,6.2,10.8,3.1,2.1,0.4,1.9,4.8,15.9,,112,109
2008-09,23,TOT,NBA,SF,68,7,1155,6.1,12.7,.477,1.3,3.3,.392,4.8,9.4,.507,3.2,4.7,.676,3.7,5.5,9.1,2.5,2.5,0.4,1.9,4.7,16.6,,116,109
2008-09,23,CHA,NBA,SF,20,7,427,5.7,12.2,.469,0.4,1.0,.375,5.3,11.2,.477,1.9,3.1,.625,3.2,4.3,7.5,2.4,2.3,0.3,1.3,5.1,13.7,,110,107
2008-09,23,PHO,NBA,SF,48,0,728,6.3,13.0,.481,1.8,4.5,.394,4.5,8.5,.528,3.8,5.6,.691,3.9,6.1,10.0,2.5,2.7,0.4,2.3,4.5,18.1,,119,110
2009-10,24,PHO,NBA,SF,82,1,1991,5.7,12.4,.459,3.0,6.6,.458,2.7,5.8,.461,2.6,3.5,.754,2.5,4.6,7.1,2.9,2.0,0.4,1.7,4.1,17.0,,124,111
2010-11,25,PHO,NBA,SF,82,15,2140,7.1,14.9,.477,2.5,6.0,.415,4.6,8.9,.519,3.8,5.2,.743,2.6,4.9,7.6,2.6,2.1,0.5,1.8,3.3,20.6,,119,111
2011-12,26,PHO,NBA,SG,65,60,2020,8.0,16.5,.485,2.1,5.4,.383,6.0,11.1,.535,3.1,4.2,.726,2.4,5.3,7.7,2.9,1.3,0.5,1.8,2.7,21.1,,115,109
2012-13,27,PHO,NBA,SF,79,50,2170,7.4,15.8,.468,2.5,6.4,.391,4.9,9.4,.520,3.1,3.8,.796,1.9,3.9,5.8,4.8,1.8,0.2,2.4,3.0,20.4,,114,111
2013-14,28,LAC,NBA,SF,74,43,1729,5.7,12.9,.438,2.3,6.5,.360,3.3,6.4,.518,1.1,1.7,.655,1.0,3.6,4.6,3.0,1.2,0.3,1.6,4.2,14.8,,107,109
2014-15,29,MIL,NBA,SG,72,22,1717,5.9,12.6,.468,2.2,5.7,.385,3.7,6.9,.537,1.4,2.0,.716,1.3,5.2,6.5,3.9,2.1,0.3,1.8,3.4,15.4,,112,104
2015-16,30,WAS,NBA,PF,81,41,2098,5.4,11.3,.478,2.3,5.5,.420,3.1,5.8,.534,1.7,2.3,.735,1.3,5.4,6.6,4.0,1.7,0.4,1.9,4.4,14.8,,114,107
2016-17,31,PHO,NBA,PF,33,7,712,5.9,12.1,.489,3.0,6.9,.431,2.9,5.2,.566,1.6,2.5,.622,1.2,6.2,7.3,3.5,1.6,0.5,2.7,5.6,16.4,,113,113
