Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,18,15,436,86,188,.457,9,24,.375,77,164,.470,.481,43,49,.878,11,42,53,91,15,2,42,37,224
2 seasons,,TOR,NBA,,11,10,260,58,134,.433,6,18,.333,52,116,.448,.455,32,37,.865,8,24,32,57,12,2,24,17,154
1 season,,MIL,NBA,,5,5,162,25,51,.490,2,5,.400,23,46,.500,.510,11,12,.917,3,17,20,32,3,0,16,20,63
1 season,,IND,NBA,,2,0,14,3,3,1.000,1,1,1.000,2,2,1.000,1.167,0,0,,0,1,1,2,0,0,2,0,7
