Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,SEA,NBA,C,82,4,1396,4.9,9.1,.537,0.0,0.1,.000,4.9,9.1,.541,2.1,3.0,.703,4.0,5.7,9.7,0.8,0.9,1.3,1.6,6.5,11.9
2005-06,25,SEA,NBA,PF,66,27,1448,5.1,9.8,.525,0.0,0.1,.000,5.1,9.7,.529,2.0,2.8,.699,3.6,5.6,9.1,1.8,0.5,0.9,1.9,5.3,12.3
2006-07,26,SEA,NBA,C,82,56,2378,4.8,9.6,.500,0.0,0.0,.000,4.8,9.6,.502,2.3,3.0,.774,3.5,6.6,10.1,1.2,0.7,1.0,1.9,4.4,12.0
2007-08,27,SEA,NBA,PF,78,35,2223,5.2,10.4,.502,0.0,0.0,.000,5.2,10.3,.504,2.0,2.7,.737,4.1,7.7,11.8,1.8,0.8,1.0,1.9,4.0,12.4
2008-09,28,OKC,NBA,C,71,40,1831,4.8,8.4,.568,0.0,0.0,.000,4.8,8.4,.570,1.9,2.7,.721,3.6,6.1,9.6,1.3,1.0,1.0,1.4,4.7,11.5
2009-10,29,OKC,NBA,C,75,5,1557,4.2,7.1,.589,0.0,0.1,.250,4.2,7.1,.593,1.7,2.5,.692,3.5,5.4,8.9,0.9,0.9,1.1,1.5,5.3,10.2
2010-11,30,OKC,NBA,C,71,2,1524,3.2,5.7,.566,0.0,0.0,,3.2,5.7,.566,1.3,1.7,.753,2.8,4.7,7.5,1.6,1.0,0.7,1.3,5.0,7.8
2011-12,31,OKC,NBA,PF,63,0,1307,3.3,5.5,.597,0.0,0.0,.000,3.3,5.5,.600,1.2,1.7,.710,3.3,4.3,7.5,2.3,0.9,0.8,1.7,4.2,7.8
2012-13,32,OKC,NBA,C,81,2,1583,4.0,6.7,.595,0.0,0.1,.000,4.0,6.6,.603,1.4,1.8,.769,2.8,4.8,7.6,2.8,1.2,0.7,1.6,4.5,9.4
2013-14,33,OKC,NBA,PF,81,0,1353,3.6,6.4,.556,0.1,0.5,.235,3.5,6.0,.580,1.8,2.5,.710,3.1,4.7,7.8,2.8,0.8,0.7,1.9,5.0,9.0
2014-15,34,OKC,NBA,PF,66,2,1101,3.5,8.3,.419,0.5,2.0,.267,2.9,6.3,.466,1.5,2.1,.692,2.9,5.2,8.2,2.9,1.1,0.8,1.5,5.1,8.9
2015-16,35,OKC,NBA,PF,59,4,699,2.6,5.6,.459,0.0,0.1,.000,2.6,5.5,.467,1.2,1.7,.697,3.5,5.3,8.8,2.7,0.8,0.8,2.6,5.5,6.3
2016-17,36,OKC,NBA,PF,13,0,80,2.7,4.5,.600,0.0,0.0,,2.7,4.5,.600,1.8,3.2,.571,1.8,4.5,6.3,3.6,0.5,0.5,1.4,4.1,7.2
