Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,23,LAL,NBA,PG,34,0,342,5.6,14.1,.398,1.1,3.6,.292,4.6,10.5,.435,0.6,0.6,1.000,1.4,4.2,5.6,5.9,2.0,0.3,3.5,6.8,12.9,,90,107
2003-04,24,TOT,NBA,PG,31,1,479,8.9,21.8,.407,2.4,6.8,.355,6.5,15.0,.431,2.5,3.0,.852,0.9,3.2,4.1,7.7,1.4,0.7,5.2,5.5,22.7,,92,106
2003-04,24,LAL,NBA,PG,13,0,63,5.0,13.2,.375,1.7,3.3,.500,3.3,9.9,.333,0.0,0.0,,0.0,5.0,5.0,9.1,1.7,0.0,9.9,4.1,11.6,,63,104
2003-04,24,TOR,NBA,PG,5,0,71,7.0,22.6,.310,0.0,3.9,.000,7.0,18.7,.375,0.0,0.0,,0.0,3.1,3.1,9.3,3.1,0.8,3.9,5.5,14.0,,70,101
2003-04,24,CHI,NBA,PG,13,1,345,10.0,23.2,.429,3.0,8.0,.377,6.9,15.2,.455,3.5,4.1,.852,1.2,2.9,4.1,7.1,1.1,0.8,4.5,5.7,26.4,,100,108
2004-05,25,CHI,NBA,PG,32,0,453,9.4,24.4,.385,2.6,7.6,.348,6.8,16.8,.401,1.9,2.6,.739,1.4,4.0,5.4,8.7,1.8,0.1,5.2,6.1,23.4,,92,103
2005-06,26,CHI,NBA,PG,57,0,646,8.7,23.3,.373,3.1,8.2,.379,5.6,15.1,.370,1.4,1.7,.810,0.6,4.2,4.9,7.5,1.9,0.2,4.9,4.6,21.9,,89,105
2006-07,27,NOK,NBA,PG,82,7,1710,8.8,21.5,.409,2.5,6.5,.388,6.3,15.0,.418,3.2,3.8,.852,0.6,5.0,5.6,6.3,1.6,0.1,3.8,3.8,23.4,,100,108
2007-08,28,NOH,NBA,SG,80,5,1497,9.1,23.3,.390,2.3,6.6,.349,6.7,16.6,.406,2.5,2.9,.877,0.9,3.7,4.6,6.8,1.8,0.2,3.3,4.4,23.0,,98,108
2009-10,30,CHI,NBA,PG,63,5,829,8.2,23.7,.346,2.4,8.6,.275,5.8,15.1,.387,2.6,2.8,.933,0.6,4.3,4.9,5.5,1.8,0.1,3.1,4.2,21.4,,89,107
2011-12,32,ATL,NBA,PG,50,0,671,8.3,20.1,.415,4.2,10.9,.384,4.1,9.1,.452,1.5,1.6,.950,0.7,5.1,5.8,7.6,1.6,0.2,3.9,5.1,22.4,,103,104
2012-13,33,TOT,NBA,PG,32,0,507,8.0,21.8,.368,4.0,12.0,.336,4.0,9.9,.406,1.2,1.3,.923,1.0,2.6,3.6,6.9,1.9,0.3,4.2,4.3,21.3,,92,111
2012-13,33,WAS,NBA,PG,7,0,102,4.1,16.3,.250,1.5,10.2,.150,2.6,6.1,.417,1.0,1.0,1.000,0.0,3.1,3.1,7.1,0.0,0.5,4.1,4.1,10.7,,69,110
2012-13,33,ATL,NBA,PG,7,0,113,6.0,17.4,.342,3.2,9.2,.350,2.8,8.3,.333,0.9,0.9,1.000,0.5,2.8,3.2,8.7,1.4,0.0,2.3,3.7,16.0,,99,109
2012-13,33,CHA,NBA,PG,18,0,292,10.2,25.5,.401,5.2,13.7,.382,5.0,11.9,.424,1.4,1.6,.889,1.6,2.3,4.0,6.1,2.7,0.4,5.0,4.7,27.1,,96,113
2013-14,34,CHA,NBA,PG,29,0,242,11.2,25.3,.441,5.1,12.9,.400,6.0,12.4,.483,1.7,2.4,.727,0.2,4.1,4.3,11.2,3.0,0.2,5.6,3.6,29.2,,102,103
2014-15,35,CHO,NBA,PG,9,0,73,10.6,24.8,.429,6.4,15.6,.409,4.2,9.2,.462,1.4,1.4,1.000,0.0,2.1,2.1,5.7,0.0,0.0,2.1,5.7,29.0,,111,111
