Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,23,LAL,NBA,PG,34,342,7.3,.449,.258,.043,2.9,9.3,6.1,17.1,2.0,0.4,19.5,15.3,,-0.2,0.2,0.1,.007,,-3.6,-1.7,-5.3,-0.3
2003-04,24,TOT,NBA,PG,31,479,11.5,.491,.312,.136,1.8,6.9,4.3,27.2,1.4,0.9,18.2,24.3,,-0.2,0.3,0.1,.006,,-1.5,-2.8,-4.3,-0.3
2003-04,24,LAL,NBA,PG,13,63,1.6,.438,.250,.000,0.0,10.9,5.4,26.2,1.7,0.0,42.9,20.0,,-0.3,0.1,-0.2,-0.162,,-9.6,-2.0,-11.5,-0.2
2003-04,24,TOR,NBA,PG,5,71,5.6,.310,.172,.000,0.0,6.5,3.2,31.5,3.1,1.0,14.7,23.2,,-0.3,0.1,-0.2,-0.112,,-7.2,-1.7,-9.0,-0.1
2003-04,24,CHI,NBA,PG,13,345,14.5,.527,.344,.175,2.5,6.2,4.3,26.5,1.1,1.1,15.3,25.4,,0.3,0.1,0.4,.061,,1.2,-3.2,-2.0,0.0
2004-05,25,CHI,NBA,PG,32,453,11.1,.457,.310,.108,3.0,8.6,5.8,31.2,1.8,0.2,16.8,26.5,,-0.4,0.7,0.2,.023,,-1.4,-1.0,-2.4,0.0
2005-06,26,CHI,NBA,PG,57,646,9.9,.455,.353,.072,1.4,9.4,5.4,24.8,1.9,0.2,16.8,25.3,,-0.9,0.8,-0.1,-0.008,,-2.8,-1.4,-4.2,-0.4
2006-07,27,NOK,NBA,PG,82,1710,13.4,.504,.302,.176,1.3,11.1,6.1,20.4,1.6,0.2,14.1,23.1,,0.6,1.4,2.0,.056,,-0.5,-1.5,-2.1,0.0
2007-08,28,NOH,NBA,SG,80,1497,11.9,.468,.285,.124,2.0,8.3,5.1,20.4,1.8,0.3,11.9,24.2,,-0.3,1.4,1.1,.037,,-1.6,-1.5,-3.1,-0.4
2009-10,30,CHI,NBA,PG,63,829,8.9,.429,.362,.118,1.2,9.1,5.2,17.5,1.8,0.2,11.1,24.4,,-1.1,0.9,-0.3,-0.015,,-3.2,-2.4,-5.6,-0.8
2011-12,32,ATL,NBA,PG,50,671,13.6,.539,.545,.079,1.6,11.1,6.4,24.1,1.6,0.2,15.8,21.8,,0.6,0.8,1.3,.095,,0.8,-1.9,-1.1,0.1
2012-13,33,TOT,NBA,PG,32,507,10.3,.475,.547,.061,2.2,5.7,3.9,22.8,1.9,0.5,15.8,23.3,,-0.4,0.2,-0.2,-0.017,,-1.1,-3.9,-5.0,-0.4
2012-13,33,WAS,NBA,PG,7,102,0.2,.319,.625,.063,0.0,6.6,3.3,21.0,0.0,0.8,19.6,18.3,,-0.3,0.1,-0.3,-0.129,,-7.4,-3.3,-10.8,-0.2
2012-13,33,ATL,NBA,PG,7,113,9.7,.450,.526,.053,1.0,6.0,3.5,25.4,1.4,0.0,11.4,18.0,,0.0,0.1,0.1,.041,,-2.0,-3.5,-5.6,-0.1
2012-13,33,CHA,NBA,PG,18,292,14.1,.517,.535,.063,3.4,5.2,4.3,22.5,2.7,0.6,16.1,27.1,,-0.1,0.0,0.0,-0.001,,1.5,-4.2,-2.7,-0.1
2013-14,34,CHA,NBA,PG,29,242,18.9,.554,.508,.093,0.5,8.9,4.7,40.3,3.0,0.3,17.5,28.4,,0.2,0.4,0.5,.105,,3.1,-2.2,0.9,0.2
2014-15,35,CHO,NBA,PG,9,73,14.9,.571,.629,.057,0.0,4.6,2.3,20.8,0.0,0.0,7.7,24.3,,0.1,0.0,0.2,.113,,3.0,-6.1,-3.2,0.0
