Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,390,13019,1%,91%,8%,,,+6.7,+3.4,435,159,138,321,0,64,0,3422,278,66,199
5 seasons,,SAC,NBA,,355,12223,1%,91%,8%,,,+7.6,+4.0,405,152,128,332,0,67,0,3274,291,65,194
1 season,,ORL,NBA,,21,529,7%,89%,4%,,,-4.9,-2.5,23,5,8,15,0,4,0,100,7,1,2
1 season,,DAL,NBA,,7,185,,99%,1%,,,-2.0,-9.0,3,1,2,7,0,0,0,29,6,0,2
1 season,,LAC,NBA,,7,82,,75%,25%,,,-21.9,-21.8,4,1,0,5,0,0,0,19,2,0,1
