Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,LAL,NBA,SG,23,0,332,4.9,11.5,.425,0.2,1.3,.167,4.7,10.2,.457,5.4,7.2,.758,2.6,2.9,5.5,5.7,2.4,0.5,5.4,5.7,15.4
1993-94,23,LAL,NBA,SG,65,34,1515,5.8,13.4,.434,0.9,2.8,.328,4.9,10.5,.463,3.4,4.9,.697,2.2,3.4,5.6,3.2,2.1,0.7,3.3,4.4,16.0
1994-95,24,NYK,NBA,SG,12,0,79,2.3,10.0,.227,0.5,3.2,.143,1.8,6.8,.267,1.8,2.3,.800,1.4,4.6,5.9,3.6,0.9,0.5,5.9,8.2,6.8
1995-96,25,TOT,NBA,SF,55,17,1036,5.2,11.7,.445,1.6,3.7,.434,3.6,8.0,.450,2.4,3.2,.742,1.2,4.2,5.4,4.1,2.4,0.7,3.3,4.9,14.4
1995-96,25,NYK,NBA,SF,23,0,218,5.8,12.1,.479,1.7,3.1,.526,4.1,8.9,.463,2.1,3.6,.591,1.3,4.3,5.6,4.1,2.0,0.5,3.1,6.8,15.4
1995-96,25,TOR,NBA,SF,32,17,818,5.1,11.6,.436,1.6,3.8,.414,3.5,7.8,.446,2.5,3.1,.789,1.1,4.1,5.3,4.0,2.6,0.7,3.3,4.4,14.2
1996-97,26,TOR,NBA,SG,81,81,3127,4.6,10.9,.417,1.7,4.4,.384,2.9,6.5,.440,2.7,3.5,.775,1.0,4.0,5.0,3.6,2.3,0.5,2.3,2.8,13.5
1997-98,27,TOR,NBA,SG,78,78,2939,5.6,13.1,.428,1.2,3.8,.326,4.4,9.4,.469,3.3,4.0,.829,1.2,3.8,4.9,3.5,2.3,0.7,2.8,2.4,15.8
1998-99,28,TOR,NBA,SG,50,50,1768,5.1,13.2,.388,1.0,3.3,.304,4.1,10.0,.415,4.2,5.0,.841,1.2,3.0,4.2,3.8,2.3,0.5,2.4,2.3,15.5
1999-00,29,TOR,NBA,SG,73,73,2264,4.9,12.1,.407,1.6,4.4,.360,3.4,7.8,.434,2.9,3.4,.843,1.0,3.5,4.5,5.1,1.6,0.7,2.3,2.7,14.4
2000-01,30,SAC,NBA,SG,81,81,2939,3.8,9.7,.395,1.2,3.1,.376,2.7,6.6,.403,3.4,3.8,.897,1.2,3.2,4.3,3.5,2.2,0.6,1.9,2.7,12.2
2001-02,31,SAC,NBA,SG,81,81,2798,4.3,9.5,.460,1.2,3.3,.352,3.2,6.2,.518,2.7,3.1,.851,1.0,3.9,4.8,4.4,2.1,0.3,2.1,2.7,12.5
2002-03,32,SAC,NBA,SG,80,80,2710,3.5,7.4,.479,1.0,2.5,.395,2.6,4.9,.522,1.9,2.3,.810,0.8,3.7,4.5,5.0,2.4,0.5,1.9,2.5,9.9
2003-04,33,SAC,NBA,SG,82,82,2780,4.1,8.9,.461,0.6,1.8,.345,3.5,7.1,.491,1.9,2.2,.860,0.9,3.4,4.3,4.5,2.0,0.5,2.0,2.4,10.8
2004-05,34,TOT,NBA,SG,52,44,1525,3.1,7.8,.392,0.4,1.5,.242,2.7,6.4,.426,1.7,1.8,.897,0.9,3.3,4.2,4.7,1.9,0.4,2.5,2.5,8.1
2004-05,34,SAC,NBA,SG,31,31,996,3.0,7.4,.407,0.4,1.4,.256,2.6,6.0,.442,1.8,2.0,.893,1.0,3.4,4.4,5.5,1.6,0.5,2.5,2.2,8.2
2004-05,34,ORL,NBA,SG,21,13,529,3.2,8.7,.367,0.3,1.6,.217,2.9,7.1,.400,1.4,1.5,.909,0.6,3.1,3.7,3.1,2.5,0.3,2.4,3.1,8.1
2005-06,35,DAL,NBA,SG,7,7,185,1.8,5.1,.346,0.0,0.2,.000,1.8,4.9,.360,1.6,2.3,.667,0.4,2.1,2.5,2.7,1.8,0.2,1.2,1.9,5.1
2006-07,36,LAC,NBA,SG,7,0,82,2.2,7.5,.294,0.4,2.6,.167,1.8,4.8,.364,0.9,1.3,.667,1.3,3.5,4.8,3.5,1.3,0.4,2.2,4.8,5.7
