Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,48,1790,.391,13.7,.686,.327,.073,.036,.250,.314,.434,.604,.125,.500,.291,.297,.481,.066,27,.902,.399,.327,2,0
4 seasons,,SAC,NBA,,48,1790,.391,13.7,.686,.327,.073,.036,.250,.314,.434,.604,.125,.500,.291,.297,.481,.066,27,.902,.399,.327,2,0
