Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1992-93,22,LAL,NBA,SG,23,332,12.4,.526,.113,.623,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,,-0.3,0.4,0.1,.012,,-2.1,0.4,-1.7,0.0
1993-94,23,LAL,NBA,SG,65,1515,13.5,.514,.212,.370,6.4,10.6,8.4,13.4,3.0,1.2,17.6,22.1,,0.1,1.2,1.4,.044,,-0.5,0.0,-0.5,0.6
1994-95,24,NYK,NBA,SG,12,79,-3.7,.310,.318,.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,,-0.5,0.1,-0.3,-0.202,,-11.9,0.5,-11.4,-0.2
1995-96,25,TOT,NBA,SF,55,1036,14.0,.549,.315,.276,3.9,13.8,8.8,18.0,3.5,1.4,20.1,20.4,,0.2,1.2,1.4,.065,,-0.7,0.6,-0.1,0.5
1995-96,25,NYK,NBA,SF,23,218,14.1,.562,.260,.301,4.5,13.7,9.2,19.2,2.9,1.1,18.7,21.7,,0.1,0.4,0.5,.108,,-1.0,0.9,-0.1,0.1
1995-96,25,TOR,NBA,SF,32,818,13.9,.545,.330,.269,3.8,13.8,8.7,17.7,3.7,1.5,20.5,20.0,,0.1,0.8,0.9,.054,,-0.7,0.5,-0.1,0.4
1996-97,26,TOR,NBA,SG,81,3127,15.1,.543,.404,.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,,3.3,3.6,7.0,.107,,1.2,1.4,2.6,3.6
1997-98,27,TOR,NBA,SG,78,2939,16.2,.530,.287,.305,3.5,12.3,7.7,16.3,3.4,1.3,15.8,21.5,,2.4,1.6,4.0,.066,,1.2,-0.3,0.8,2.1
1998-99,28,TOR,NBA,SG,50,1768,16.9,.501,.248,.378,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,.113,,2.0,0.0,1.9,1.8
1999-00,29,TOR,NBA,SG,73,2264,15.8,.526,.360,.283,3.0,11.4,7.0,23.0,2.3,1.3,14.4,19.6,,3.0,2.0,5.1,.108,,1.6,-0.2,1.4,1.9
2000-01,30,SAC,NBA,SG,81,2939,14.8,.538,.317,.396,3.6,9.3,6.5,14.6,3.2,1.0,14.3,16.2,,4.3,4.4,8.7,.141,,1.4,2.3,3.6,4.1
2001-02,31,SAC,NBA,SG,81,2798,15.2,.578,.348,.329,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,,4.4,4.2,8.6,.148,,1.9,2.0,3.9,4.2
2002-03,32,SAC,NBA,SG,80,2710,15.0,.590,.332,.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,,4.2,4.7,8.9,.157,,1.3,2.9,4.2,4.2
2003-04,33,SAC,NBA,SG,82,2780,14.0,.544,.206,.250,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,,3.4,2.4,5.7,.099,,0.5,1.0,1.5,2.5
2004-05,34,TOT,NBA,SG,52,1525,9.9,.471,.187,.235,2.8,10.1,6.5,18.3,2.7,0.8,22.1,13.6,,-0.4,1.3,0.9,.030,,-2.5,0.9,-1.6,0.2
2004-05,34,SAC,NBA,SG,31,996,11.0,.494,.191,.275,3.3,10.5,6.9,21.2,2.2,0.9,22.9,13.2,,0.2,0.7,1.0,.046,,-1.9,0.6,-1.3,0.2
2004-05,34,ORL,NBA,SG,21,529,7.9,.432,.180,.172,1.9,9.4,5.7,12.8,3.5,0.7,20.7,14.3,,-0.6,0.6,0.0,-0.001,,-3.5,1.4,-2.1,0.0
2005-06,35,DAL,NBA,SG,7,185,6.8,.416,.038,.462,1.3,7.0,4.2,10.9,2.7,0.4,16.1,9.4,,-0.1,0.2,0.1,.035,,-2.9,1.3,-1.6,0.0
2006-07,36,LAC,NBA,SG,7,82,4.1,.355,.353,.176,4.4,11.6,8.0,14.6,1.9,0.9,21.4,13.1,,-0.1,0.1,-0.1,-0.031,,-5.3,0.0,-5.3,-0.1
